trial_no,param_hash,params,objective_score,mean_valid_ll,std_valid_ll,mean_train_ll,mean_gap,mean_valid_prauc,guardrail_ok,elapsed_s,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees
15,bd6ff6af15365187,"{'num_leaves': 11, 'max_depth': 6, 'min_child_samples': 341, 'min_child_weight': 0.00020427202922274044, 'min_split_gain': 0.00020866271281712076, 'reg_alpha': 0.22417041133332874, 'reg_lambda': 2.19374395493986, 'subsample': 0.9125600591883986, 'colsample_bytree': 0.6986366838202369, 'learning_rate': 0.011113217365318616, 'max_bin': 63, 'path_smooth': 0.23102658895922132, 'extra_trees': False}",0.2832740197606515,0.2775147115902415,0.0167126757256279,0.2317033192002116,0.0458113923900299,0.3532439485318304,True,177.3,11,6,341,0.0002042720292227,0.0002086627128171,0.2241704113333287,2.19374395493986,0.9125600591883986,0.6986366838202369,0.0111132173653186,63,0.2310265889592213,False
16,c17d3ce8de12b931,"{'num_leaves': 56, 'max_depth': -1, 'min_child_samples': 271, 'min_child_weight': 0.0028838654399998, 'min_split_gain': 0.013518886099402097, 'reg_alpha': 0.09179689200646007, 'reg_lambda': 75.10224336900762, 'subsample': 0.7358640261880376, 'colsample_bytree': 0.6340936406341722, 'learning_rate': 0.009245824964666104, 'max_bin': 127, 'path_smooth': 0.12097332285996083, 'extra_trees': False}",0.2873532935972231,0.2797584862977221,0.0169725276435339,0.2162417324115461,0.0635167538861759,0.3493535086847406,True,290.8,56,-1,271,0.0028838654399998,0.013518886099402,0.09179689200646,75.10224336900762,0.7358640261880376,0.6340936406341722,0.0092458249646661,127,0.1209733228599608,False
17,509a86913e799351,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 336, 'min_child_weight': 0.004593126754499354, 'min_split_gain': 0.0384275846002364, 'reg_alpha': 0.0027183349224501083, 'reg_lambda': 22.10447406231447, 'subsample': 0.5906168919195042, 'colsample_bytree': 0.745653580815141, 'learning_rate': 0.026666414080456533, 'max_bin': 63, 'path_smooth': 1.1873806512263125, 'extra_trees': False}",0.2833276888253442,0.2791279670035321,0.0167988872872484,0.2564315304267167,0.0226964365768154,0.3505349965455461,True,65.8,4,2,336,0.0045931267544993,0.0384275846002364,0.0027183349224501,22.10447406231447,0.5906168919195042,0.745653580815141,0.0266664140804565,63,1.1873806512263123,False
18,a22ec12315dcf1e8,"{'num_leaves': 49, 'max_depth': -1, 'min_child_samples': 1549, 'min_child_weight': 0.0012964830748893104, 'min_split_gain': 1.4114003627068444e-05, 'reg_alpha': 2.085254046019695, 'reg_lambda': 41.352611767575176, 'subsample': 0.6085694464113577, 'colsample_bytree': 0.9217396370418469, 'learning_rate': 0.00976984879837264, 'max_bin': 127, 'path_smooth': 0.01056477767674024, 'extra_trees': True}",0.2848573261794879,0.280803089194594,0.0162169479395755,0.2595739764058168,0.0212291127887772,0.3463029096840108,True,235.0,49,-1,1549,0.0012964830748893,1.4114003627068444e-05,2.085254046019695,41.352611767575176,0.6085694464113577,0.9217396370418468,0.0097698487983726,127,0.0105647776767402,True
19,be071918c940751d,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 996, 'min_child_weight': 0.09486951758165588, 'min_split_gain': 0.0, 'reg_alpha': 3.6873050231087663, 'reg_lambda': 31.420713222214147, 'subsample': 0.8953962454392623, 'colsample_bytree': 0.8860679838187179, 'learning_rate': 0.016513090639353075, 'max_bin': 63, 'path_smooth': 0.018353386369238407, 'extra_trees': False}",0.2826990860372874,0.2786313152353373,0.0162710832078004,0.2528931673075821,0.0257381479277551,0.3503997590817332,True,200.8,4,2,996,0.0948695175816558,0.0,3.6873050231087663,31.420713222214147,0.8953962454392623,0.8860679838187179,0.016513090639353,63,0.0183533863692384,False
20,31704978a426fffe,"{'num_leaves': 22, 'max_depth': 6, 'min_child_samples': 3144, 'min_child_weight': 0.0006128886062256177, 'min_split_gain': 2.3870783409459368e-05, 'reg_alpha': 5.587951166584242, 'reg_lambda': 3.033480098231497, 'subsample': 0.511378966205743, 'colsample_bytree': 0.8486676032749436, 'learning_rate': 0.0071163011916421555, 'max_bin': 127, 'path_smooth': 0.24976476203076983, 'extra_trees': False}",0.2905663963168616,0.2862648988233371,0.0172059899740982,0.2703269521847678,0.0159379466385692,0.3269257916789484,True,192.3,22,6,3144,0.0006128886062256,2.3870783409459368e-05,5.587951166584242,3.033480098231497,0.511378966205743,0.8486676032749436,0.0071163011916421,127,0.2497647620307698,False
21,f78870236e0f56c0,"{'num_leaves': 13, 'max_depth': -1, 'min_child_samples': 1608, 'min_child_weight': 0.011206467934554116, 'min_split_gain': 0.012871209314627622, 'reg_alpha': 0.6674139410048742, 'reg_lambda': 22.405945431808615, 'subsample': 0.5601103950567042, 'colsample_bytree': 0.4251691892519099, 'learning_rate': 0.014574865811839713, 'max_bin': 63, 'path_smooth': 0.003071355011352014, 'extra_trees': False}",0.2851617299800245,0.2809396136452139,0.0168884653392421,0.2567104420062683,0.0242291716389455,0.3453476932243218,True,79.2,13,-1,1608,0.0112064679345541,0.0128712093146276,0.6674139410048742,22.40594543180861,0.5601103950567042,0.4251691892519099,0.0145748658118397,63,0.003071355011352,False
22,d0555d40ad4abf86,"{'num_leaves': 9, 'max_depth': 4, 'min_child_samples': 940, 'min_child_weight': 0.0264682830053017, 'min_split_gain': 6.296549278860482e-05, 'reg_alpha': 1.291884900604927, 'reg_lambda': 22.09375633527453, 'subsample': 0.5085048834078427, 'colsample_bytree': 0.9069531868386664, 'learning_rate': 0.012160235199069613, 'max_bin': 127, 'path_smooth': 0.09001941398429979, 'extra_trees': False}",0.2835106201156096,0.2792991315517993,0.0168459542552413,0.2496933617963977,0.0296057697554015,0.3497413529633185,True,137.4,9,4,940,0.0264682830053017,6.296549278860482e-05,1.291884900604927,22.09375633527453,0.5085048834078427,0.9069531868386664,0.0121602351990696,127,0.0900194139842997,False
23,7b0d54eeb3299307,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 431, 'min_child_weight': 0.022550067542128557, 'min_split_gain': 0.05003037029082277, 'reg_alpha': 1.163105313722404, 'reg_lambda': 21.544804608581725, 'subsample': 0.5163458537963489, 'colsample_bytree': 0.6048017950393096, 'learning_rate': 0.021473614237786477, 'max_bin': 127, 'path_smooth': 0.2421978106069844, 'extra_trees': False}",0.2834259068017716,0.2791369012405763,0.0166029295743011,0.2477541695643754,0.0313827316762008,0.350874513450046,True,75.1,8,3,431,0.0225500675421285,0.0500303702908227,1.163105313722404,21.544804608581725,0.5163458537963489,0.6048017950393096,0.0214736142377864,127,0.2421978106069844,False
24,1c85886b3718c781,"{'num_leaves': 10, 'max_depth': 8, 'min_child_samples': 428, 'min_child_weight': 0.014435407108605304, 'min_split_gain': 0.013773800774140987, 'reg_alpha': 1.4141758540875828, 'reg_lambda': 42.99373410596877, 'subsample': 0.5599814234648965, 'colsample_bytree': 0.671154264213346, 'learning_rate': 0.014978395236105396, 'max_bin': 127, 'path_smooth': 0.25848100247744216, 'extra_trees': True}",0.2831314924318742,0.2790265739897418,0.0164196737685299,0.2520469234340453,0.0269796505556965,0.3541752709881128,True,131.1,10,8,428,0.0144354071086053,0.0137738007741409,1.4141758540875828,42.99373410596877,0.5599814234648965,0.671154264213346,0.0149783952361053,127,0.2584810024774421,True
