open_time,equity
2024-01-01 00:00:00,10000.0
2024-01-03 12:02:00,10137.672359640359
2024-01-05 01:54:00,10277.240087141612
2024-01-09 13:14:00,10418.729276480342
2024-01-09 22:15:00,9632.775917351797
2024-01-10 12:58:00,9765.392616394663
2024-01-10 21:29:00,9899.835080826026
2024-01-11 17:12:00,10009.875103015613
2024-01-12 22:48:00,10147.68341552936
2024-01-19 16:48:00,10287.388967599287
2024-01-23 09:37:00,10429.01787897005
2024-02-28 17:46:00,10572.596628982983
2024-03-05 15:08:00,10718.152061526765
2024-03-07 16:01:00,10697.563132196181
2024-03-08 16:32:00,10441.000563905187
2024-03-12 17:23:00,10584.744282369102
2024-03-14 19:53:00,10730.46695452346
2024-03-15 02:56:00,10878.195825090675
2024-03-15 09:26:00,11027.958513877693
2024-03-15 14:43:00,10912.52776908134
2024-03-16 18:15:00,11062.76311384238
2024-03-19 09:17:00,11215.066784044884
2024-03-20 16:46:00,11369.467254813251
2024-04-10 12:48:00,11525.993393295645
2024-04-12 18:33:00,11684.67446406107
2024-04-13 18:23:00,11845.540134570747
2024-04-14 18:11:00,12008.620480724845
2024-04-15 16:39:00,11785.163081535373
2024-04-19 02:59:00,11947.412202553516
2024-05-23 20:06:00,12111.895045505675
2024-06-07 18:07:00,12278.642362568791
2024-06-18 01:47:00,12447.68532929229
2024-06-27 13:41:00,12619.055550426729
2024-07-05 04:01:00,12614.33501223729
2024-07-08 14:41:00,12787.999538880164
2024-08-05 01:39:00,12467.835519258195
2024-11-12 11:08:00,12639.48315281261
2024-12-09 21:10:00,12813.49389984084
2024-12-19 18:29:00,12989.900293883687
2024-12-20 10:15:00,13168.735316378887
2025-01-18 17:07:00,12133.603867258476
2025-01-19 04:22:00,12300.650054793168
2025-01-19 10:19:00,12469.99600660854
2025-01-19 22:27:00,12004.056147679179
2025-01-20 17:11:00,12169.318821189818
2025-01-21 01:26:00,11918.676964296612
2025-01-23 15:39:00,12082.764202443206
2025-01-23 21:55:00,11849.930557759375
2025-01-29 20:42:00,11806.948957310013
2025-02-02 19:30:00,11969.498009620627
2025-02-02 22:44:00,12134.284913090132
2025-02-03 15:18:00,12301.340476743488
2025-02-04 21:00:00,12102.760437588902
2025-02-24 22:24:00,12269.38199634939
2025-02-25 07:27:00,12438.297473426032
2025-02-26 19:11:00,12609.538449733562
2025-02-28 02:38:00,12783.13694096863
2025-02-28 14:27:00,12959.125403595533
2025-03-02 15:28:00,13137.53674091437
2025-03-03 15:53:00,13136.625495671737
2025-03-03 19:40:00,12691.839701992594
2025-03-04 02:37:00,12459.430007572164
2025-03-04 14:40:00,12630.961920463804
2025-03-07 01:21:00,12514.192770338981
2025-03-07 22:07:00,12449.18575255136
2025-03-11 00:55:00,12620.57663036685
2025-04-02 21:17:00,11666.45070702362
2025-04-06 19:51:00,11677.485576806235
2025-04-07 06:48:00,11838.252276208756
2025-04-07 14:13:00,12001.232288697107
2025-04-09 17:25:00,12166.45608547481
2025-06-13 00:42:00,12333.954557249626
2025-08-14 12:38:00,12503.759020008982
2025-08-22 14:20:00,12675.901220874892
2025-09-22 06:03:00,12850.413344039487
2025-10-10 22:00:00,12499.184216978918
2025-10-12 15:06:00,12671.263435452023
2025-11-03 16:30:00,12686.067160627956
2025-11-04 20:25:00,12860.719240683928
