open_time,equity
2024-01-01 00:00:00,10000.0
2024-01-03 14:09:00,10634.796321813816
2024-01-04 13:33:00,10601.682089682054
2024-01-05 18:36:00,10760.498688889324
2024-01-06 07:49:00,10921.795113162108
2024-01-08 00:35:00,10830.793059258132
2024-01-08 14:17:00,10880.604720698162
2024-01-09 02:33:00,11060.418155529274
2024-01-09 14:05:00,11047.982284491298
2024-01-09 23:12:00,10824.29735330345
2024-01-10 14:52:00,10619.240145076628
2024-01-10 23:12:00,11327.615398013144
2024-01-11 18:10:00,11424.107610352125
2024-01-13 00:30:00,11929.13315483209
2024-01-16 16:44:00,12251.24349846409
2024-01-19 18:41:00,12797.554879663892
2024-01-22 21:19:00,12851.96288085602
2024-01-23 11:10:00,12772.915811841003
2024-01-29 16:39:00,13027.538408190685
2024-02-13 16:09:00,13138.454518827975
2024-02-23 16:47:00,13228.540037011968
2024-02-27 17:19:00,13447.09012392358
2024-02-28 19:33:00,13795.250356915403
2024-02-29 02:01:00,14254.475359590659
2024-03-01 00:37:00,14845.735205864592
2024-03-02 02:36:00,15011.80304851902
2024-03-04 19:51:00,15197.66368807489
2024-03-05 00:59:00,15100.598612452708
2024-03-05 19:08:00,15275.789281770769
2024-03-06 02:27:00,14671.927723318575
2024-03-06 15:09:00,14560.220710067431
2024-03-07 02:39:00,15105.97629311667
2024-03-07 13:34:00,15116.35674031871
2024-03-08 17:39:00,15645.240487817038
2024-03-11 03:31:00,15944.388326574472
2024-03-12 19:10:00,16490.96863200743
2024-03-13 16:46:00,16874.93840875491
2024-03-14 16:25:00,16574.48731722684
2024-03-15 00:07:00,17205.22363876549
2024-03-15 04:53:00,16972.418318421638
2024-03-16 20:36:00,16997.822308329523
2024-03-18 03:00:00,17661.09540568397
2024-03-18 19:08:00,17798.777836156543
2024-03-19 00:04:00,17855.27468143937
2024-03-19 07:41:00,17985.5876873265
2024-03-19 23:33:00,17674.47644935866
2024-03-21 20:45:00,17824.00158164736
2024-03-22 15:47:00,18012.329725507763
2024-03-27 16:04:00,17838.622587684513
2024-04-01 16:54:00,17951.854402649937
2024-04-02 13:23:00,17867.413222903288
2024-04-03 02:38:00,18655.643507085195
2024-04-05 14:05:00,19204.264735978944
2024-04-10 14:40:00,19848.682154170037
2024-04-11 16:20:00,20134.705181220932
2024-04-12 20:33:00,20590.61927656192
2024-04-13 19:39:00,21002.323498427362
2024-04-14 14:47:00,20363.083530800388
2024-04-15 00:03:00,21226.336558472467
2024-04-15 17:43:00,20596.01059203539
2024-04-16 05:46:00,21113.73208581379
2024-04-16 15:36:00,20981.6300128792
2024-04-17 16:20:00,20959.041445262792
2024-04-18 02:34:00,21244.08921940177
2024-04-18 10:08:00,21570.76333814406
2024-04-19 03:42:00,22143.385330657675
2024-04-20 02:19:00,22163.399790150343
2024-04-22 04:07:00,22678.122773394618
2024-04-30 21:23:00,23180.428935027932
2024-05-01 09:24:00,23369.906198426896
2024-05-01 20:03:00,23654.226401352495
2024-05-03 13:47:00,24244.537965681393
2024-05-15 14:31:00,24912.183029784144
2024-06-07 19:19:00,26120.937581193848
2024-06-11 16:22:00,26514.042606230705
2024-06-18 03:26:00,27484.709443263204
2024-06-27 14:12:00,29275.310216548718
2024-07-04 02:28:00,29884.39971166663
2024-07-05 01:42:00,29797.582564642347
2024-07-05 14:02:00,30471.81904667952
2024-07-08 03:01:00,31101.886521977212
2024-07-09 03:42:00,31681.146343136956
2024-07-21 20:32:00,32686.79621928183
2024-07-27 21:43:00,33014.2429785403
