entry_time,exit_time,direction,entry_price,exit_price,profit_pct,expected_log_return,fact_log_return,fact_1h_max_range_log_return,tp_price,sl_price,hold_minutes,exit_reason,score_pct_at_entry,bucket_mean_mfe
2026-02-08 13:27:00,2026-02-08 14:20:00,long,88.5,87.96147360703812,-0.0060850439882699225,0.006103633318063704,-0.006103633318063847,0.0015806709850897476,89.04182341225935,87.96147360703812,53,stop_loss,0.9279418498168498,0.006103633318063704
2026-02-08 15:27:00,2026-02-08 16:27:00,long,87.56,87.67,0.0012562814070351536,0.006103633318063704,0.0012554929458320028,0.002964992478909124,88.09606845172236,87.0271935483871,60,timeout_1h,0.9169184981684981,0.006103633318063704
2026-02-08 16:43:00,2026-02-08 16:49:00,long,86.55,86.02333944281524,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.004495943938427847,87.07988493029431,86.02333944281524,6,stop_loss,0.9137782356532357,0.006103633318063704
2026-02-08 16:50:00,2026-02-08 17:04:00,long,86.06,86.58688500405695,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.01017349815019245,86.58688500405695,85.5363211143695,14,take_profit,0.9451198107448108,0.006103633318063704
2026-02-08 17:05:00,2026-02-08 18:03:00,long,86.57,87.10000737626318,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.007938832467781183,87.10000737626318,86.04321774193548,58,take_profit,0.9568948412698413,0.006103633318063704
2026-02-08 18:36:00,2026-02-08 18:51:00,long,88.45,87.91177785923753,-0.0060850439882699225,0.006103633318063704,-0.006103633318063847,-0.0011312218400889374,88.99151729733717,87.91177785923753,15,stop_loss,0.9364010989010989,0.006103633318063704
2026-02-08 20:04:00,2026-02-08 20:49:00,long,87.49,86.95761950146627,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.0027394150221195417,88.0256398908313,86.95761950146627,45,stop_loss,0.9204822954822954,0.006103633318063704
2026-02-08 23:04:00,2026-02-08 23:05:00,long,87.93,88.4683337021465,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.011308500020637895,88.4683337021465,87.39494208211144,1,take_profit,0.9196962759462759,0.006103633318063704
2026-02-08 23:06:00,2026-02-08 23:10:00,long,88.66,88.12049999999999,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.0030407140946414096,89.20280298001032,88.12049999999999,4,stop_loss,0.9807577838827839,0.006103633318063704
2026-02-08 23:11:00,2026-02-08 23:23:00,long,87.95,87.41482038123168,-0.0060850439882697005,0.006103633318063704,-0.006103633318063623,0.0007955901993781351,88.48845614811536,87.41482038123168,12,stop_loss,0.9930975274725274,0.006103633318063704
2026-02-08 23:24:00,2026-02-08 23:25:00,long,86.46,86.98933392343439,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.009783124583230756,86.98933392343439,85.93388709677419,1,take_profit,0.9889003357753358,0.006103633318063704
2026-02-08 23:26:00,2026-02-08 23:34:00,long,86.76,86.23206158357772,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.0066628620987412455,87.29117061296748,86.23206158357772,8,stop_loss,0.9923229548229549,0.006103633318063704
