trade_index,entry_time,bucket_mean_mfe,cumulative_mfe,fact_log_return,cumulative_fact_log_return
907,2026-02-02 05:27:00,0.006103633318063704,-0.18656326802680873,-0.006103633318063735,-0.18656326802680873
908,2026-02-02 05:37:00,0.006103633318063704,-0.18045963470874501,0.006103633318063704,-0.18045963470874501
909,2026-02-02 05:51:00,0.006103633318063704,-0.18656326802680875,-0.006103633318063735,-0.18656326802680875
910,2026-02-02 06:02:00,0.006103633318063704,-0.18045963470874504,0.006103633318063704,-0.18045963470874504
911,2026-02-02 06:05:00,0.006103633318063704,-0.17435600139068133,0.006103633318063704,-0.17435600139068133
912,2026-02-02 06:10:00,0.006103633318063704,-0.16825236807261762,0.006103633318063704,-0.16825236807261762
913,2026-02-02 06:17:00,0.006103633318063704,-0.1621487347545539,0.006103633318063704,-0.1621487347545539
914,2026-02-02 06:21:00,0.006103633318063704,-0.16825236807261765,-0.006103633318063735,-0.16825236807261765
915,2026-02-02 06:26:00,0.006103633318063704,-0.16214873475455394,0.006103633318063704,-0.16214873475455394
916,2026-02-02 06:31:00,0.006103633318063704,-0.16825236807261768,-0.006103633318063735,-0.16825236807261768
917,2026-02-02 06:35:00,0.006103633318063704,-0.17435600139068153,-0.006103633318063847,-0.17435600139068153
918,2026-02-02 06:38:00,0.006103633318063704,-0.16825236807261781,0.006103633318063704,-0.16825236807261781
919,2026-02-02 06:41:00,0.006103633318063704,-0.1621487347545541,0.006103633318063704,-0.1621487347545541
920,2026-02-02 06:43:00,0.006103633318063704,-0.1560451014364904,0.006103633318063704,-0.1560451014364904
921,2026-02-02 06:47:00,0.006103633318063704,-0.14994146811842668,0.006103633318063704,-0.14994146811842668
922,2026-02-02 06:59:00,0.006103633318063704,-0.14383783480036297,0.006103633318063704,-0.14383783480036297
923,2026-02-02 07:07:00,0.006103633318063704,-0.1499414681184266,-0.006103633318063623,-0.1499414681184266
924,2026-02-02 07:13:00,0.006103633318063704,-0.14383783480036288,0.006103633318063704,-0.14383783480036288
925,2026-02-02 07:22:00,0.006103633318063704,-0.13773420148229917,0.006103633318063704,-0.13773420148229917
926,2026-02-02 07:32:00,0.006103633318063704,-0.13163056816423546,0.006103633318063704,-0.13163056816423546
927,2026-02-02 07:46:00,0.006103633318063704,-0.1377342014822992,-0.006103633318063735,-0.1377342014822992
928,2026-02-02 07:52:00,0.006103633318063704,-0.1316305681642355,0.006103633318063704,-0.1316305681642355
929,2026-02-02 08:11:00,0.006103633318063704,-0.13773420148229923,-0.006103633318063735,-0.13773420148229923
930,2026-02-02 08:30:00,0.006103633318063704,-0.13163056816423552,0.006103633318063704,-0.13163056816423552
931,2026-02-02 09:30:00,0.006103633318063704,-0.1255269348461718,0.006103633318063704,-0.1255269348461718
932,2026-02-02 09:38:00,0.006103633318063704,-0.11942330152810811,0.006103633318063704,-0.11942330152810811
933,2026-02-02 10:08:00,0.006103633318063704,-0.12058778492024995,-0.0011644833921418468,-0.12058778492024995
934,2026-02-02 14:22:00,0.006103633318063704,-0.11448415160218625,0.006103633318063704,-0.11448415160218625
935,2026-02-02 14:36:00,0.006103633318063704,-0.10838051828412255,0.006103633318063704,-0.10838051828412255
936,2026-02-02 14:41:00,0.006103633318063704,-0.1144841516021863,-0.006103633318063735,-0.1144841516021863
937,2026-02-02 14:49:00,0.006103633318063704,-0.1083805182841226,0.006103633318063704,-0.1083805182841226
938,2026-02-02 15:11:00,0.006103633318063704,-0.1022768849660589,0.006103633318063704,-0.1022768849660589
939,2026-02-02 15:18:00,0.006103633318063704,-0.0961732516479952,0.006103633318063704,-0.0961732516479952
940,2026-02-02 15:22:00,0.006103633318063704,-0.10227688496605894,-0.006103633318063735,-0.10227688496605894
941,2026-02-02 15:31:00,0.006103633318063704,-0.09617325164799524,0.006103633318063704,-0.09617325164799524
942,2026-02-02 15:41:00,0.006103633318063704,-0.10227688496605887,-0.006103633318063623,-0.10227688496605887
943,2026-02-02 15:52:00,0.006103633318063704,-0.09617325164799517,0.006103633318063704,-0.09617325164799517
944,2026-02-02 16:18:00,0.006103633318063704,-0.09645830082090723,-0.0002850491729120616,-0.09645830082090723
945,2026-02-02 18:36:00,0.006103633318063704,-0.10256193413897097,-0.006103633318063735,-0.10256193413897097
946,2026-02-03 03:32:00,0.006103633318063704,-0.09645830082090727,0.006103633318063704,-0.09645830082090727
947,2026-02-03 03:47:00,0.006103633318063704,-0.09035466750284357,0.006103633318063704,-0.09035466750284357
948,2026-02-03 09:15:00,0.006103633318063704,-0.09249391374846971,-0.0021392462456261384,-0.09249391374846971
949,2026-02-03 14:37:00,0.006103633318063704,-0.09859754706653345,-0.006103633318063735,-0.09859754706653345
950,2026-02-03 14:43:00,0.006103633318063704,-0.10470118038459719,-0.006103633318063735,-0.10470118038459719
951,2026-02-03 14:55:00,0.006103633318063704,-0.11080481370266093,-0.006103633318063735,-0.11080481370266093
952,2026-02-03 15:15:00,0.006103633318063704,-0.10470118038459723,0.006103633318063704,-0.10470118038459723
953,2026-02-03 15:22:00,0.006103633318063704,-0.09859754706653354,0.006103633318063704,-0.09859754706653354
954,2026-02-03 15:27:00,0.006103633318063704,-0.10470118038459728,-0.006103633318063735,-0.10470118038459728
955,2026-02-03 15:42:00,0.006103633318063704,-0.09859754706653358,0.006103633318063704,-0.09859754706653358
956,2026-02-03 15:49:00,0.006103633318063704,-0.10470118038459732,-0.006103633318063735,-0.10470118038459732
957,2026-02-03 16:11:00,0.006103633318063704,-0.11080481370266106,-0.006103633318063735,-0.11080481370266106
958,2026-02-03 16:17:00,0.006103633318063704,-0.1169084470207248,-0.006103633318063735,-0.1169084470207248
959,2026-02-03 16:31:00,0.006103633318063704,-0.1108048137026611,0.006103633318063704,-0.1108048137026611
960,2026-02-03 16:39:00,0.006103633318063704,-0.11690844702072484,-0.006103633318063735,-0.11690844702072484
961,2026-02-03 17:10:00,0.006103633318063704,-0.12301208033878847,-0.006103633318063623,-0.12301208033878847
962,2026-02-03 17:15:00,0.006103633318063704,-0.1291157136568522,-0.006103633318063735,-0.1291157136568522
963,2026-02-03 17:41:00,0.006103633318063704,-0.13521934697491594,-0.006103633318063735,-0.13521934697491594
964,2026-02-03 18:16:00,0.006103633318063704,-0.14132298029297968,-0.006103633318063735,-0.14132298029297968
965,2026-02-03 18:22:00,0.006103633318063704,-0.14742661361104342,-0.006103633318063735,-0.14742661361104342
966,2026-02-03 18:31:00,0.006103633318063704,-0.15353024692910716,-0.006103633318063735,-0.15353024692910716
967,2026-02-03 18:43:00,0.006103633318063704,-0.1596338802471709,-0.006103633318063735,-0.1596338802471709
968,2026-02-03 18:58:00,0.006103633318063704,-0.1535302469291072,0.006103633318063704,-0.1535302469291072
969,2026-02-03 19:07:00,0.006103633318063704,-0.14742661361104348,0.006103633318063704,-0.14742661361104348
970,2026-02-03 19:11:00,0.006103633318063704,-0.14132298029297977,0.006103633318063704,-0.14132298029297977
971,2026-02-03 19:14:00,0.006103633318063704,-0.13521934697491605,0.006103633318063704,-0.13521934697491605
972,2026-02-03 19:20:00,0.006103633318063704,-0.1413229802929798,-0.006103633318063735,-0.1413229802929798
973,2026-02-03 19:24:00,0.006103633318063704,-0.13521934697491608,0.006103633318063704,-0.13521934697491608
974,2026-02-03 19:33:00,0.006103633318063704,-0.14132298029297982,-0.006103633318063735,-0.14132298029297982
975,2026-02-03 19:38:00,0.006103633318063704,-0.14742661361104356,-0.006103633318063735,-0.14742661361104356
976,2026-02-03 19:49:00,0.006103633318063704,-0.14132298029297985,0.006103633318063704,-0.14132298029297985
977,2026-02-03 20:21:00,0.006103633318063704,-0.13521934697491614,0.006103633318063704,-0.13521934697491614
