open_time,equity
2024-01-01 00:00:00,10000.0
2024-01-03 12:02:00,10137.672359640359
2024-01-05 01:54:00,10277.240087141612
2024-01-09 13:14:00,10418.729276480342
2024-01-09 21:45:00,9849.064428010228
2024-01-10 12:58:00,9984.658822015639
2024-01-10 21:29:00,10122.119976038724
2024-01-11 16:42:00,10170.32621861283
2024-01-12 22:48:00,10310.343499495697
2024-01-19 16:48:00,10452.288431323519
2024-01-23 09:37:00,10596.187552521715
2024-02-28 17:46:00,10742.067766876464
2024-03-05 15:08:00,10889.95634856472
2024-03-07 15:31:00,10882.37181775313
2024-03-08 16:02:00,10533.560670094595
2024-03-12 17:23:00,10678.578685381277
2024-03-14 19:53:00,10825.593197903449
2024-03-15 02:56:00,10974.63169390965
2024-03-15 09:22:00,10982.107255402505
2024-03-15 14:13:00,11009.43932075379
2024-03-16 18:15:00,11161.008869714346
2024-03-19 09:17:00,11314.665112420404
2024-03-20 16:46:00,11470.43677687714
2024-04-10 12:48:00,11628.352986594964
2024-04-12 18:33:00,11788.443266034525
2024-04-13 18:08:00,11561.675834709476
2024-04-14 18:08:00,11628.044494827991
2024-04-15 16:09:00,11644.858558840027
2024-04-19 02:51:00,11657.088963767783
2024-05-23 20:06:00,11817.574858185735
2024-06-07 18:07:00,11980.27019978104
2024-06-18 01:47:00,12145.205406534338
2024-06-27 13:37:00,12282.585090665554
2024-07-05 03:31:00,12241.215089879546
2024-07-08 14:41:00,12409.742786508437
2024-08-05 01:09:00,11617.033379463888
2024-11-12 11:08:00,11776.967819201049
2024-12-09 21:10:00,11939.104114108848
2024-12-19 18:29:00,12103.47257764698
2024-12-20 10:15:00,12270.103940607687
2025-01-18 16:37:00,11488.600100774454
2025-01-19 04:22:00,11646.766369258268
2025-01-19 10:01:00,11659.289895227901
2025-01-19 21:57:00,11168.617745622278
2025-01-20 17:11:00,11322.378741518382
2025-01-21 00:56:00,11214.235903371062
2025-01-23 15:39:00,11368.624935209138
2025-01-23 21:25:00,11111.55055479153
2025-01-29 20:12:00,10932.214444728837
2025-02-02 19:30:00,11082.72082059886
2025-02-02 22:44:00,11235.29925325958
2025-02-03 15:04:00,11224.73026239797
2025-02-04 20:30:00,11153.201794723891
2025-02-24 22:24:00,11306.750555586366
2025-02-25 07:27:00,11462.413258471623
2025-02-26 19:11:00,11620.219006518299
2025-02-28 02:38:00,11780.197303534815
2025-02-28 14:27:00,11942.37805951548
2025-03-02 15:28:00,12106.791596232559
2025-03-03 15:23:00,12129.563554763667
2025-03-03 19:10:00,11874.257493505123
2025-03-04 02:07:00,11390.38243711907
2025-03-04 14:40:00,11547.1965198515
2025-03-07 00:51:00,11191.705261807623
2025-03-07 21:37:00,11203.231195207043
2025-03-11 00:55:00,11357.468722631107
2025-04-02 20:47:00,10669.46594915191
2025-04-06 19:21:00,10723.151883296387
2025-04-07 06:48:00,10870.780045551926
2025-04-07 14:13:00,11020.440639552173
2025-04-09 17:25:00,11172.161646264542
2025-06-13 00:42:00,11325.97143187702
2025-08-14 12:38:00,11481.898753101605
2025-08-22 14:20:00,11639.972762550728
2025-09-22 06:03:00,11800.223014187715
2025-10-10 21:30:00,10626.67843925328
2025-10-12 15:06:00,10772.978428840417
2025-11-03 16:00:00,10658.81097657669
2025-11-04 20:25:00,10805.553342387277
