trial_no,param_hash,params,feature_k,objective_score,valid_ratio_p925,train_ratio_p925,train_valid_gap,spearman_rho,decile_monotonicity,valid_rmse,train_rmse,valid_mae,elapsed_s,best_iteration,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees,p_feature_k
111,cd55fa56f1fe64b2,"{'num_leaves': 43, 'max_depth': -1, 'min_child_samples': 218, 'min_child_weight': 0.024949483341623925, 'min_split_gain': 0.0005625668457333647, 'reg_alpha': 0.062464621473812675, 'reg_lambda': 2.3198259278381665, 'subsample': 0.5254382664826016, 'colsample_bytree': 0.396455081556093, 'learning_rate': 0.022799243683301617, 'max_bin': 63, 'path_smooth': 0.17904958359084047, 'extra_trees': True, 'feature_k': 4}",4,-1.0734810014589915,0.0,0.0,0.2972935378879306,-0.0391826036948887,0.4444444444444444,0.0085542517315651,0.0135933118617935,0.0050067001650864,0.5,127,43,-1,218,0.0249494833416239,0.0005625668457333,0.0624646214738126,2.3198259278381665,0.5254382664826016,0.396455081556093,0.0227992436833016,63,0.1790495835908404,True,4
112,8783ba869804e1e8,"{'num_leaves': 28, 'max_depth': 6, 'min_child_samples': 420, 'min_child_weight': 0.09455542087141161, 'min_split_gain': 0.0, 'reg_alpha': 0.005090821231426129, 'reg_lambda': 1.2355170861324243, 'subsample': 0.4654430710922015, 'colsample_bytree': 0.4954172543531544, 'learning_rate': 0.008142391248189306, 'max_bin': 63, 'path_smooth': 4.726782467746492, 'extra_trees': False, 'feature_k': 83}",83,-1.1745768354942612,0.0,0.0,0.1535605460828943,0.01550056773396,0.4444444444444444,0.0085441756727407,0.013589328197567,0.0049921611376341,1.1,126,28,6,420,0.0945554208714116,0.0,0.0050908212314261,1.2355170861324245,0.4654430710922015,0.4954172543531544,0.0081423912481893,63,4.726782467746492,False,83
113,80956f8aaf748e1e,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 206, 'min_child_weight': 0.0013975160341406485, 'min_split_gain': 0.0, 'reg_alpha': 0.01482109523344729, 'reg_lambda': 1.122425388655223, 'subsample': 0.5935103468648592, 'colsample_bytree': 0.4455073442000622, 'learning_rate': 0.01739548634440728, 'max_bin': 63, 'path_smooth': 1.6956199549127042, 'extra_trees': True, 'feature_k': 86}",86,-1.174805475026195,0.0,0.0,0.0965537095950168,-0.0003308161696865,0.4444444444444444,0.0085496091531538,0.0135987086404602,0.0049981444769017,0.8,112,8,3,206,0.0013975160341406,0.0,0.0148210952334472,1.122425388655223,0.5935103468648592,0.4455073442000622,0.0173954863444072,63,1.6956199549127042,True,86
114,42837c0b27e64647,"{'num_leaves': 12, 'max_depth': 6, 'min_child_samples': 384, 'min_child_weight': 0.00039972225720239185, 'min_split_gain': 0.0003101210068022839, 'reg_alpha': 0.007680259725462623, 'reg_lambda': 1.401423388193658, 'subsample': 0.689663873982199, 'colsample_bytree': 0.6554504723322016, 'learning_rate': 0.005592909222865513, 'max_bin': 127, 'path_smooth': 1.948005433085859, 'extra_trees': True, 'feature_k': 88}",88,-1.167098949209714,0.0,0.0,0.1604421466213452,0.0131308034573248,0.6666666666666666,0.0085469219981674,0.0135964287677618,0.0049949868822223,1.9,279,12,6,384,0.0003997222572023,0.0003101210068022,0.0076802597254626,1.401423388193658,0.689663873982199,0.6554504723322016,0.0055929092228655,127,1.948005433085859,True,88
115,aa8db81db5fb1935,"{'num_leaves': 4, 'max_depth': -1, 'min_child_samples': 546, 'min_child_weight': 0.04536209839835552, 'min_split_gain': 0.0, 'reg_alpha': 0.019693743624985622, 'reg_lambda': 5.372774141674334, 'subsample': 0.6087626193482699, 'colsample_bytree': 0.8544219655561607, 'learning_rate': 0.03867909914435098, 'max_bin': 127, 'path_smooth': 0.9549467671710468, 'extra_trees': True, 'feature_k': 90}",90,-1.0846162347356103,0.0,0.0,0.0233419994960653,-0.0060978382575465,0.4444444444444444,0.0085524471430079,0.0136034010067408,0.0050025527629296,0.9,52,4,-1,546,0.0453620983983555,0.0,0.0196937436249856,5.372774141674334,0.6087626193482699,0.8544219655561607,0.0386790991443509,127,0.9549467671710468,True,90
116,f4f1e071e67ed1d0,"{'num_leaves': 10, 'max_depth': 4, 'min_child_samples': 217, 'min_child_weight': 0.0019729739013231887, 'min_split_gain': 0.0003512349254808432, 'reg_alpha': 0.0710121461930212, 'reg_lambda': 3.2509035389492507, 'subsample': 0.834741747429752, 'colsample_bytree': 0.7678493224697172, 'learning_rate': 0.007124563991883221, 'max_bin': 127, 'path_smooth': 2.3830438919535353, 'extra_trees': True, 'feature_k': 89}",89,-1.1922110887148238,0.0,0.0,0.2291455587286508,0.0278544411729217,0.6666666666666666,0.0085391096656389,0.0135934857295415,0.0049824698270302,2.8,487,10,4,217,0.0019729739013231,0.0003512349254808,0.0710121461930212,3.2509035389492507,0.834741747429752,0.7678493224697172,0.0071245639918832,127,2.383043891953536,True,89
117,fc81f01c7b0a0a25,"{'num_leaves': 23, 'max_depth': -1, 'min_child_samples': 228, 'min_child_weight': 0.0018183356433998307, 'min_split_gain': 0.0003701746199069768, 'reg_alpha': 0.3936452703953925, 'reg_lambda': 5.593464792173144, 'subsample': 0.8207783583344944, 'colsample_bytree': 0.636462224915925, 'learning_rate': 0.006980870709193483, 'max_bin': 127, 'path_smooth': 0.9984034411960044, 'extra_trees': True, 'feature_k': 132}",132,-1.1955456910304174,0.0,0.0,0.1609182689163784,0.0216526495718941,0.5555555555555556,0.0085467862008326,0.0135943955656029,0.0049954810321085,1.9,172,23,-1,228,0.0018183356433998,0.0003701746199069,0.3936452703953925,5.593464792173144,0.8207783583344944,0.636462224915925,0.0069808707091934,127,0.9984034411960044,True,132
118,b7381d50e2f3b411,"{'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 274, 'min_child_weight': 0.06648290998460414, 'min_split_gain': 0.0002560449891593167, 'reg_alpha': 2.0815320729680833, 'reg_lambda': 1.1037625388074057, 'subsample': 0.6531769743337573, 'colsample_bytree': 0.597696338938821, 'learning_rate': 0.007918341648074954, 'max_bin': 127, 'path_smooth': 2.201268188001297, 'extra_trees': True, 'feature_k': 133}",133,-1.200873179007258,0.0,0.0,0.1190120742559552,0.0200181784785504,0.6666666666666666,0.008544803562382,0.0135964347646709,0.0049914726595978,1.6,196,32,5,274,0.0664829099846041,0.0002560449891593,2.081532072968084,1.1037625388074055,0.6531769743337573,0.597696338938821,0.0079183416480749,127,2.201268188001297,True,133
119,13a2903eb5961569,"{'num_leaves': 5, 'max_depth': 8, 'min_child_samples': 1448, 'min_child_weight': 0.02620851192362166, 'min_split_gain': 0.0, 'reg_alpha': 0.0197909658335119, 'reg_lambda': 1.031664472840236, 'subsample': 0.5096224157655178, 'colsample_bytree': 0.5386845611663494, 'learning_rate': 0.012683633182732154, 'max_bin': 127, 'path_smooth': 0.2834784658123539, 'extra_trees': True, 'feature_k': 87}",87,-1.187068106548708,0.0,0.0,-0.0505726541928435,-0.0118365290783022,0.3333333333333333,0.0085511933056495,0.0135991335625057,0.0050007397039565,1.0,158,5,8,1448,0.0262085119236216,0.0,0.0197909658335119,1.031664472840236,0.5096224157655178,0.5386845611663494,0.0126836331827321,127,0.2834784658123539,True,87
120,d09408ab4501da2e,"{'num_leaves': 44, 'max_depth': -1, 'min_child_samples': 208, 'min_child_weight': 0.03279804100471151, 'min_split_gain': 0.0008292050280397887, 'reg_alpha': 0.013781082412763195, 'reg_lambda': 1.4411167142654138, 'subsample': 0.49777981300730856, 'colsample_bytree': 0.5768566547011492, 'learning_rate': 0.006502890882023456, 'max_bin': 63, 'path_smooth': 1.835749225642542, 'extra_trees': True, 'feature_k': 135}",135,-1.2275564648053496,0.0,0.0,0.11519674314975492,0.02773166907856127,0.5555555555555556,0.00853578841929141,0.013582455539367239,0.004980543276492279,2.0,178,44,-1,208,0.03279804100471151,0.0008292050280397887,0.013781082412763195,1.4411167142654138,0.49777981300730856,0.5768566547011492,0.006502890882023456,63,1.835749225642542,True,135
