open_time,equity
2024-01-01 00:00:00,10000.0
2024-01-03 12:02:00,10137.672359640359
2024-01-05 01:49:00,10277.240087141616
2024-01-07 22:42:00,10418.729276480346
2024-01-08 03:48:00,10562.166380875065
2024-01-09 12:57:00,10707.578217731982
2024-01-09 21:14:00,10854.991973658874
2024-01-10 12:58:00,11004.435209547955
2024-01-10 20:57:00,11155.93586572875
2024-01-11 16:18:00,10764.319867719865
2024-01-12 17:54:00,10851.265767235462
2024-01-12 22:32:00,11000.657703561461
2024-01-19 17:15:00,11152.106353925983
2024-01-22 20:18:00,11244.474561715657
2024-01-23 10:18:00,11399.279896298396
2024-01-23 16:05:00,11396.808133498545
2024-01-31 21:45:00,11521.176568999455
2024-02-20 16:07:00,11679.791325408192
2024-02-28 17:59:00,11840.58976859579
2024-02-29 02:00:00,11935.190185043437
2024-02-29 08:52:00,12099.504764596579
2024-02-29 22:53:00,12266.081501738758
2024-03-01 02:49:00,12067.877751702968
2024-03-03 07:31:00,12234.019072295805
2024-03-05 15:39:00,12402.447699652621
2024-03-07 12:23:00,12263.37035115147
2024-03-07 16:01:00,12239.813149866655
2024-03-08 16:32:00,11946.26237962811
2024-03-12 17:53:00,12110.729392696738
2024-03-14 15:49:00,12277.460661942583
2024-03-14 20:06:00,12446.487359914718
2024-03-15 03:04:00,12617.841088322055
2024-03-15 09:39:00,12791.553883941695
2024-03-15 11:34:00,12967.6582246086
2024-03-15 21:04:00,12753.5725051526
2024-03-16 13:02:00,12929.153947215478
2024-03-16 19:09:00,12926.63853704336
2024-03-17 08:03:00,13104.60262000464
2024-03-17 23:45:00,12913.276499859676
2024-03-18 18:25:00,13001.523708153623
2024-03-19 02:31:00,12965.518287273382
2024-03-19 09:54:00,13135.074447583633
2024-03-20 05:34:00,13315.908116908695
2024-03-20 17:14:00,13499.231366029602
2024-04-02 02:57:00,13685.078469578848
2024-04-10 12:48:00,13873.484174055888
2024-04-12 19:28:00,13261.672205398361
2024-04-13 18:29:00,13270.421428521242
2024-04-14 03:35:00,13453.118451669896
2024-04-14 17:37:00,13638.330707846162
2024-04-14 22:28:00,13826.092824856638
2024-04-15 15:17:00,14016.439907237107
2024-04-16 04:49:00,14209.407542815774
