open_time,equity
2024-01-01 00:00:00,10000.0
2024-01-03 12:02:00,10137.672359640359
2024-01-05 02:20:00,10155.44337726273
2024-01-09 12:57:00,10295.255762556915
2024-01-09 21:14:00,10436.992977950142
2024-01-10 12:58:00,10580.68152303257
2024-01-10 21:45:00,10532.65816830674
2024-01-11 16:13:00,10328.223641342684
2024-01-12 17:24:00,10237.901090901789
2024-01-12 22:32:00,10378.848690996698
2024-01-19 17:11:00,10413.920771567851
2024-01-22 19:48:00,10307.397767321145
2024-01-23 09:37:00,10449.302144559035
2024-02-28 17:56:00,10513.831542381296
2024-02-29 01:30:00,10417.817128410594
2024-03-01 02:20:00,10069.063182994738
2024-03-03 07:53:00,10207.686351771816
2024-03-05 15:08:00,10348.21797842353
2024-03-07 12:00:00,10052.650490274556
2024-03-07 15:31:00,10045.649118098105
2024-03-08 16:02:00,9723.657326552959
2024-03-12 17:33:00,9857.525211401042
2024-03-14 16:35:00,9993.236087007834
2024-03-14 19:59:00,9984.03398437392
2024-03-15 03:02:00,10121.486536109753
2024-03-15 09:22:00,10128.380962921523
2024-03-15 14:13:00,10153.588290071339
2024-03-16 18:15:00,10293.375135942426
2024-03-17 07:40:00,10162.603792564378
2024-03-19 01:40:00,10302.51475698562
2024-03-19 09:17:00,10444.351908668006
2024-03-20 16:47:00,10588.14176588607
2024-04-10 12:48:00,10733.911211997687
2024-04-12 18:33:00,10881.687500470276
2024-04-13 18:00:00,10793.879358615177
2024-04-14 17:37:00,10942.481242712569
2024-04-15 15:17:00,11093.128964013033
2024-04-16 10:43:00,11245.850688040084
2024-04-17 15:59:00,11211.05371241711
2024-04-19 02:50:00,11084.030272677966
2024-05-23 20:06:00,11236.626732874443
2024-06-07 18:07:00,11391.324024545722
2024-06-18 02:13:00,11258.104840246437
2024-06-27 13:07:00,11413.097826089966
2024-07-04 02:01:00,11570.224636942376
2024-07-05 00:50:00,11729.514649676066
2024-07-05 03:30:00,11765.188743443137
2024-07-08 14:41:00,11927.16287303554
2024-08-02 15:25:00,12091.36693869011
2024-08-05 01:09:00,11318.994740392203
2024-08-06 00:29:00,11474.826011858868
2024-08-27 22:46:00,11528.444659727325
2024-09-04 01:06:00,11687.159477656125
2024-11-12 11:10:00,11730.631925479314
2024-11-21 15:28:00,11388.776892491836
2024-12-03 14:02:00,11545.568871312535
2024-12-09 21:10:00,11704.519442302922
2024-12-18 20:28:00,11865.658323310754
2024-12-19 18:25:00,11622.901271954532
2024-12-20 09:17:00,11782.916496352225
2025-01-13 14:43:00,11945.134688102038
2025-01-18 16:04:00,12109.58617597533
2025-01-19 04:23:00,12276.301706286813
2025-01-19 09:22:00,12445.312448642964
2025-01-19 21:57:00,11921.561151045615
2025-01-20 12:49:00,11929.082715279676
2025-01-20 16:40:00,12033.806094992131
2025-01-21 00:56:00,11918.868238333536
2025-01-23 15:39:00,12082.95810979493
2025-01-23 20:58:00,11732.25464716225
2025-01-27 07:36:00,11893.775365279893
2025-01-29 20:11:00,11800.538411933663
2025-02-02 19:31:00,11962.999208753427
2025-02-02 22:44:00,12127.69664169791
2025-02-03 15:04:00,12116.288176993128
2025-02-04 20:30:00,12039.078345938111
2025-02-18 07:20:00,12204.823178316157
2025-02-24 22:33:00,12304.523887842011
2025-02-25 04:16:00,12473.923171631051
2025-02-25 17:11:00,12487.450211027028
2025-02-26 19:11:00,12659.36788467139
2025-02-28 02:05:00,12752.514167885458
2025-02-28 14:06:00,12928.081039569453
2025-03-02 15:28:00,13106.064981803389
2025-03-03 15:21:00,12971.685278307526
2025-03-03 18:59:00,12704.221045890465
2025-03-04 02:07:00,12186.52504020055
2025-03-04 14:36:00,12354.299806010624
2025-03-07 00:51:00,11973.961117503879
2025-03-07 16:41:00,11909.461412618835
2025-03-07 21:37:00,11921.726537177936
2025-03-11 00:55:00,12085.855759513974
2025-04-02 20:46:00,11440.21684482399
2025-04-06 19:00:00,11439.2533913163
2025-04-07 06:48:00,11596.740292006953
2025-04-07 14:13:00,11756.395352020656
2025-04-09 17:23:00,11918.248420918422
2025-06-13 00:42:00,12082.329759207207
2025-06-21 22:03:00,12063.317922385748
2025-08-14 12:38:00,12229.39646673242
2025-08-22 14:47:00,12136.83875282834
2025-09-22 06:03:00,12303.929475795983
2025-10-10 16:02:00,12259.268136080696
2025-10-10 21:29:00,10724.3911998172
2025-10-12 15:05:00,10872.036424035718
2025-10-29 18:50:00,11021.714314895013
2025-11-03 16:00:00,10904.910865299164
2025-11-04 20:25:00,11055.041346348517
2025-11-21 07:39:00,11207.238709155872
2025-12-18 20:11:00,11256.449950147282
