trial_no,param_hash,params,feature_k,objective_score,valid_ratio_p925,train_ratio_p925,train_valid_gap,spearman_rho,decile_monotonicity,valid_rmse,train_rmse,valid_mae,elapsed_s,best_iteration,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees,p_feature_k
12,a878fd121cae49ec,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 590, 'min_child_weight': 0.026796832798314667, 'min_split_gain': 0.00027413507419758244, 'reg_alpha': 1.7396167422846986, 'reg_lambda': 54.21814280975649, 'subsample': 0.9066202762782356, 'colsample_bytree': 0.6568054393165627, 'learning_rate': 0.01586668862464422, 'max_bin': 63, 'path_smooth': 0.6424916813668934, 'extra_trees': True, 'feature_k': 10}",10,-1.8508491842593675,1.9189837240415863,2.600329121863777,0.6813453978221908,0.2898977545052534,0.8888888888888888,0.009639106209433,0.0161389395445905,0.0081764170497756,1.6,484,8,3,590,0.0267968327983146,0.0002741350741975,1.7396167422846986,54.21814280975649,0.9066202762782356,0.6568054393165627,0.0158666886246442,63,0.6424916813668934,True,10
13,b17e1a7c240ce0cb,"{'num_leaves': 8, 'max_depth': 8, 'min_child_samples': 754, 'min_child_weight': 0.00024053680495891361, 'min_split_gain': 0.01951651378326559, 'reg_alpha': 0.12273630375458194, 'reg_lambda': 34.67265563079218, 'subsample': 0.5579105137484216, 'colsample_bytree': 0.7237342854914002, 'learning_rate': 0.0060857971057506986, 'max_bin': 127, 'path_smooth': 0.1453919918756155, 'extra_trees': True, 'feature_k': 119}",119,-1.889658940397621,1.9590148349447485,2.652573780416024,0.6935589454712756,0.2931919327170097,1.0,0.0095840024204923,0.0159180720973389,0.0080231972793349,21.2,2964,8,8,754,0.0002405368049589,0.0195165137832655,0.1227363037545819,34.67265563079218,0.5579105137484216,0.7237342854914002,0.0060857971057506,127,0.1453919918756155,True,119
14,9af6bf3203e0d9cd,"{'num_leaves': 13, 'max_depth': 8, 'min_child_samples': 903, 'min_child_weight': 0.0003310418956324517, 'min_split_gain': 0.0, 'reg_alpha': 0.004224235973517089, 'reg_lambda': 3.1658169231879687, 'subsample': 0.7246133323530601, 'colsample_bytree': 0.7787575536200373, 'learning_rate': 0.02286479863770566, 'max_bin': 127, 'path_smooth': 0.8945150807271531, 'extra_trees': True, 'feature_k': 13}",13,-1.870257650639883,1.938076661670585,2.616266771977604,0.6781901103070187,0.2908879116650161,0.8888888888888888,0.0096513357740899,0.0161073141502588,0.0081546117717115,65.3,541,13,8,903,0.0003310418956324,0.0,0.004224235973517,3.1658169231879687,0.7246133323530601,0.7787575536200373,0.0228647986377056,127,0.8945150807271531,True,13
15,991ff4e1bab3c9ef,"{'num_leaves': 6, 'max_depth': 8, 'min_child_samples': 286, 'min_child_weight': 0.0029843353644467227, 'min_split_gain': 0.0, 'reg_alpha': 0.07832259769732479, 'reg_lambda': 2.2202595144810537, 'subsample': 0.6669258246189865, 'colsample_bytree': 0.589102840638424, 'learning_rate': 0.02064524791470012, 'max_bin': 63, 'path_smooth': 0.0315101491238403, 'extra_trees': False, 'feature_k': 74}",74,-1.8892263120112047,1.964189217325971,2.713818270473634,0.749629053147663,0.2938450735965364,1.0,0.0094125687150538,0.0158431345157279,0.0079118007202607,6.1,779,6,8,286,0.0029843353644467,0.0,0.0783225976973247,2.2202595144810537,0.6669258246189865,0.589102840638424,0.0206452479147001,63,0.0315101491238403,False,74
16,10d425bd9ff6cf42,"{'num_leaves': 21, 'max_depth': 6, 'min_child_samples': 1495, 'min_child_weight': 0.06674126383295358, 'min_split_gain': 0.0006807874826564588, 'reg_alpha': 0.035027613678423136, 'reg_lambda': 83.63366476207685, 'subsample': 0.9026753209780318, 'colsample_bytree': 0.46747468087357785, 'learning_rate': 0.005865854755559393, 'max_bin': 63, 'path_smooth': 0.002386557173672711, 'extra_trees': False, 'feature_k': 9}",9,-1.849526570297336,1.9190150503406456,2.6138998507737465,0.6948848004331007,0.2885182938810029,0.8888888888888888,0.0098644139776226,0.0160708239308246,0.0083655104289854,3.8,869,21,6,1495,0.0667412638329535,0.0006807874826564,0.0350276136784231,83.63366476207685,0.9026753209780318,0.4674746808735778,0.0058658547555593,63,0.0023865571736727,False,9
17,02a1273937145e66,"{'num_leaves': 38, 'max_depth': 8, 'min_child_samples': 384, 'min_child_weight': 0.01785847026161885, 'min_split_gain': 0.00013431925993528124, 'reg_alpha': 1.6878698558795624, 'reg_lambda': 95.72167377160835, 'subsample': 0.6563088384557132, 'colsample_bytree': 0.5732108514756699, 'learning_rate': 0.029880163192497203, 'max_bin': 127, 'path_smooth': 2.7142572552186843, 'extra_trees': True, 'feature_k': 50}",50,-1.8685430150769045,1.9423168377124345,2.6800550640677336,0.7377382263552992,0.2932860457054657,1.0,0.0093117581099695,0.0156813345816184,0.00783959960349,4.0,569,38,8,384,0.0178584702616188,0.0001343192599352,1.6878698558795624,95.72167377160837,0.6563088384557132,0.5732108514756699,0.0298801631924972,127,2.7142572552186843,True,50
18,eaa72b014d1130be,"{'num_leaves': 3, 'max_depth': -1, 'min_child_samples': 648, 'min_child_weight': 0.07082488877259253, 'min_split_gain': 0.0, 'reg_alpha': 6.344955605329754, 'reg_lambda': 14.024125070550067, 'subsample': 0.7659186060848996, 'colsample_bytree': 0.6190673131869918, 'learning_rate': 0.009821566828258601, 'max_bin': 127, 'path_smooth': 1.0221111307208344, 'extra_trees': False, 'feature_k': 4}",4,-1.8438946636521707,1.9137375106925687,2.6121659810965485,0.6984284704039798,0.2958955546393662,1.0,0.0099582320869456,0.0164366849907794,0.008446294198508,2.2,1033,3,-1,648,0.0708248887725925,0.0,6.344955605329754,14.024125070550069,0.7659186060848996,0.6190673131869918,0.0098215668282586,127,1.0221111307208344,False,4
19,a0bf4b990c081862,"{'num_leaves': 12, 'max_depth': 4, 'min_child_samples': 290, 'min_child_weight': 0.0001787806114764849, 'min_split_gain': 0.0, 'reg_alpha': 0.6366144994552211, 'reg_lambda': 1.39806065178364, 'subsample': 0.8609300296451781, 'colsample_bytree': 0.7737453362938977, 'learning_rate': 0.006030020449780428, 'max_bin': 127, 'path_smooth': 0.03141110271934876, 'extra_trees': True, 'feature_k': 107}",107,-1.8939564219432243,1.9677883143536343,2.706107238457734,0.7383189241040995,0.2948788385033205,1.0,0.0093675319698248,0.0156173772311723,0.0079031986424296,21.6,2590,12,4,290,0.0001787806114764,0.0,0.6366144994552211,1.39806065178364,0.8609300296451781,0.7737453362938977,0.0060300204497804,127,0.0314111027193487,True,107
20,480e58a593e610b7,"{'num_leaves': 61, 'max_depth': 8, 'min_child_samples': 1125, 'min_child_weight': 0.0001475400162806172, 'min_split_gain': 1.1102341430568339e-05, 'reg_alpha': 0.0029872506553136487, 'reg_lambda': 1.7181160447978314, 'subsample': 0.7746051510580317, 'colsample_bytree': 0.797626927559254, 'learning_rate': 0.019157497141753767, 'max_bin': 63, 'path_smooth': 0.013894673469237211, 'extra_trees': False, 'feature_k': 114}",114,-1.8798438581823893,1.9515027982934248,2.6680921994037825,0.7165894011103571,0.2918617870613579,1.0,0.0095160170187234,0.0156770845642509,0.0080435120384153,5.7,357,61,8,1125,0.0001475400162806,1.110234143056834e-05,0.0029872506553136,1.7181160447978314,0.7746051510580317,0.797626927559254,0.0191574971417537,63,0.0138946734692372,False,114
21,c075ed0827227aa3,"{'num_leaves': 4, 'max_depth': -1, 'min_child_samples': 2145, 'min_child_weight': 0.00012810689854604221, 'min_split_gain': 0.0, 'reg_alpha': 0.0029604114510543168, 'reg_lambda': 1.963783822893186, 'subsample': 0.6854933244396081, 'colsample_bytree': 0.8379112995933413, 'learning_rate': 0.03509444299999547, 'max_bin': 63, 'path_smooth': 2.51577004219901, 'extra_trees': False, 'feature_k': 102}",102,-1.8920410141106945,1.9597053984249224,2.636349241567204,0.676643843142281,0.2877897249358094,1.0,0.0097270401950554,0.0159595581890461,0.00817248383337,3.1,378,4,-1,2145,0.000128106898546,0.0,0.0029604114510543,1.963783822893186,0.6854933244396081,0.8379112995933413,0.0350944429999954,63,2.51577004219901,False,102
22,792be9e9f379a766,"{'num_leaves': 7, 'max_depth': 4, 'min_child_samples': 417, 'min_child_weight': 0.00014237686386551167, 'min_split_gain': 0.0, 'reg_alpha': 2.035757728727588, 'reg_lambda': 1.1324052054838234, 'subsample': 0.7886176905841604, 'colsample_bytree': 0.7994549165881644, 'learning_rate': 0.005233541715758227, 'max_bin': 127, 'path_smooth': 0.057719099217566905, 'extra_trees': True, 'feature_k': 90}",90,-1.8758113496260065,1.9475323340303068,2.6647421780733094,0.7172098440430026,0.2943216812919071,1.0,0.0095286637669086,0.0158873134204807,0.0080333202742893,15.7,2401,7,4,417,0.0001423768638655,0.0,2.035757728727588,1.1324052054838234,0.7886176905841604,0.7994549165881644,0.0052335417157582,127,0.0577190992175669,True,90
23,4f0380f078184d42,"{'num_leaves': 3, 'max_depth': -1, 'min_child_samples': 777, 'min_child_weight': 0.00012989035100133495, 'min_split_gain': 0.0, 'reg_alpha': 0.005603934816114287, 'reg_lambda': 1.548988720533599, 'subsample': 0.7991032012435665, 'colsample_bytree': 0.6191667421629583, 'learning_rate': 0.039256450653989534, 'max_bin': 63, 'path_smooth': 1.354485971773781, 'extra_trees': False, 'feature_k': 22}",22,-1.831502195324224,1.904683708236659,2.636498837361011,0.7318151291243522,0.2909821941723832,1.0,0.0097296521993545,0.0160251484158447,0.0082228928759978,1.2,275,3,-1,777,0.0001298903510013,0.0,0.0056039348161142,1.548988720533599,0.7991032012435665,0.6191667421629583,0.0392564506539895,63,1.354485971773781,False,22
24,70a57ce32b92df2d,"{'num_leaves': 3, 'max_depth': 6, 'min_child_samples': 959, 'min_child_weight': 0.00011094391378565013, 'min_split_gain': 0.0, 'reg_alpha': 0.0024196068214246856, 'reg_lambda': 3.233562044065867, 'subsample': 0.5212798226332346, 'colsample_bytree': 0.8571343791627457, 'learning_rate': 0.03650204617669613, 'max_bin': 63, 'path_smooth': 5.666440156192825, 'extra_trees': False, 'feature_k': 115}",115,-1.895809167371893,1.96251198549957,2.6295401667763354,0.6670281812767653,0.2901130957348443,1.0,0.0096302537955846,0.015974692329014,0.0081057129923152,2.4,403,3,6,959,0.0001109439137856,0.0,0.0024196068214246,3.233562044065867,0.5212798226332346,0.8571343791627457,0.0365020461766961,63,5.666440156192825,False,115
25,5dd9e5f81d71a1ca,"{'num_leaves': 4, 'max_depth': 6, 'min_child_samples': 671, 'min_child_weight': 0.0001764458658320444, 'min_split_gain': 0.0, 'reg_alpha': 0.0023481655379678206, 'reg_lambda': 7.178371503022434, 'subsample': 0.46958533112172574, 'colsample_bytree': 0.8349612287161551, 'learning_rate': 0.032612745839500266, 'max_bin': 63, 'path_smooth': 0.3370584240668283, 'extra_trees': False, 'feature_k': 59}",59,-1.9040576739743804,1.9699767744443648,2.6291677791442054,0.6591910046998408,0.2943635846350521,1.0,0.0095969788399697,0.0159725059334049,0.0080650270966416,2.5,436,4,6,671,0.000176445865832,0.0,0.0023481655379678,7.178371503022434,0.4695853311217257,0.8349612287161551,0.0326127458395002,63,0.3370584240668283,False,59
26,2276e7ed33ace09c,"{'num_leaves': 8, 'max_depth': 6, 'min_child_samples': 744, 'min_child_weight': 0.00016991987899442438, 'min_split_gain': 0.0, 'reg_alpha': 0.001596151953102517, 'reg_lambda': 12.358999528084894, 'subsample': 0.5170559392496478, 'colsample_bytree': 0.8819653201911211, 'learning_rate': 0.038008522858984206, 'max_bin': 63, 'path_smooth': 0.03271282678067705, 'extra_trees': False, 'feature_k': 26}",26,-1.904514649795178,1.971420654155144,2.640480697754798,0.6690600435996548,0.2953640679665811,1.0,0.0097853108530935,0.0159598751204134,0.008300028833772,1.3,226,8,6,744,0.0001699198789944,0.0,0.0015961519531025,12.358999528084894,0.5170559392496478,0.8819653201911211,0.0380085228589842,63,0.032712826780677,False,26
27,056e9a056eb91f54,"{'num_leaves': 6, 'max_depth': 6, 'min_child_samples': 944, 'min_child_weight': 0.00020178887117676178, 'min_split_gain': 0.0, 'reg_alpha': 0.0011774547418214722, 'reg_lambda': 40.06469682702898, 'subsample': 0.5648021986116942, 'colsample_bytree': 0.7729415548885346, 'learning_rate': 0.036328558352719476, 'max_bin': 63, 'path_smooth': 0.013102005900908362, 'extra_trees': False, 'feature_k': 76}",76,-1.898063625537981,1.966179717648446,2.6473406387530938,0.6811609211046479,0.2958803266900149,1.0,0.0095393367879725,0.0159131455829323,0.0080293627712915,1.7,262,6,6,944,0.0002017888711767,0.0,0.0011774547418214,40.06469682702898,0.5648021986116942,0.7729415548885346,0.0363285583527194,63,0.0131020059009083,False,76
28,f39a1a5b536d8648,"{'num_leaves': 3, 'max_depth': 3, 'min_child_samples': 280, 'min_child_weight': 0.00029570826068287947, 'min_split_gain': 0.004251882137192459, 'reg_alpha': 0.003363163845945152, 'reg_lambda': 5.541933305931993, 'subsample': 0.5485981904296782, 'colsample_bytree': 0.8316525167471492, 'learning_rate': 0.013581018087171978, 'max_bin': 63, 'path_smooth': 0.03844382350525492, 'extra_trees': False, 'feature_k': 18}",18,-1.830588163798489,1.9039971713340595,2.638087246689762,0.7340900753557027,0.2938482064205786,1.0,0.0096409989448368,0.0162778264900028,0.0080964689841657,2.2,914,3,3,280,0.0002957082606828,0.0042518821371924,0.0033631638459451,5.541933305931993,0.5485981904296782,0.8316525167471492,0.0135810180871719,63,0.0384438235052549,False,18
29,fdbbc30ee2e09b44,"{'num_leaves': 5, 'max_depth': 6, 'min_child_samples': 934, 'min_child_weight': 0.0002847046886883826, 'min_split_gain': 0.0, 'reg_alpha': 0.0015717022228443887, 'reg_lambda': 5.175789709853828, 'subsample': 0.5899097847519856, 'colsample_bytree': 0.783280180811575, 'learning_rate': 0.03990032775430066, 'max_bin': 63, 'path_smooth': 0.28255372751627184, 'extra_trees': True, 'feature_k': 10}",10,-1.864560451984284,1.9312157184682004,2.597768383307366,0.6665526648391658,0.2886225518150936,0.8888888888888888,0.009623700940426,0.0161519377026434,0.0081422758206351,0.9,285,5,6,934,0.0002847046886883,0.0,0.0015717022228443,5.175789709853828,0.5899097847519856,0.783280180811575,0.0399003277543006,63,0.2825537275162718,True,10
30,89d334a0f79b4c10,"{'num_leaves': 4, 'max_depth': 4, 'min_child_samples': 619, 'min_child_weight': 0.0008183789829055484, 'min_split_gain': 0.0, 'reg_alpha': 0.009443371305962825, 'reg_lambda': 25.670685892761725, 'subsample': 0.7681255129963952, 'colsample_bytree': 0.7728985682106866, 'learning_rate': 0.03870630875088249, 'max_bin': 63, 'path_smooth': 2.619273012572642, 'extra_trees': False, 'feature_k': 49}",49,-1.9098263649750489,1.978654131633956,2.666931798223026,0.6882776665890702,0.2925079272097005,1.0,0.0095362721870875,0.0159357382380418,0.0080251696189314,3.5,452,4,4,619,0.0008183789829055,0.0,0.0094433713059628,25.670685892761725,0.7681255129963952,0.7728985682106866,0.0387063087508824,63,2.619273012572642,False,49
31,d3dff2d9cdb27060,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 568, 'min_child_weight': 0.0001429193096422075, 'min_split_gain': 0.0, 'reg_alpha': 0.02472787840426116, 'reg_lambda': 86.17449431975407, 'subsample': 0.7620876911835517, 'colsample_bytree': 0.8067660363906219, 'learning_rate': 0.03167900202947579, 'max_bin': 63, 'path_smooth': 4.184462723842908, 'extra_trees': False, 'feature_k': 80}",80,-1.9028093231547965,1.9715355178950675,2.658797465297779,0.6872619474027113,0.2934078167468241,1.0,0.0095669827388614,0.0159257467019344,0.0080660017390488,2.5,508,4,2,568,0.0001429193096422,0.0,0.0247278784042611,86.17449431975407,0.7620876911835517,0.8067660363906219,0.0316790020294757,63,4.184462723842908,False,80
32,73bf9c5f85c98690,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 438, 'min_child_weight': 0.00022724039087915318, 'min_split_gain': 0.0, 'reg_alpha': 0.07041221989175284, 'reg_lambda': 48.73478595043552, 'subsample': 0.6912952837054595, 'colsample_bytree': 0.8516910384879671, 'learning_rate': 0.013426527742736586, 'max_bin': 63, 'path_smooth': 2.6383316846155322, 'extra_trees': False, 'feature_k': 58}",58,-1.885964496140856,1.957241258119071,2.6700088779012217,0.7127676197821506,0.2913583762902207,1.0,0.0095855722532655,0.0157674926207714,0.0081483089710815,3.7,575,8,3,438,0.0002272403908791,0.0,0.0704122198917528,48.73478595043552,0.6912952837054595,0.8516910384879671,0.0134265277427365,63,2.638331684615532,False,58
33,771cf575452ba6bb,"{'num_leaves': 8, 'max_depth': 4, 'min_child_samples': 870, 'min_child_weight': 0.001401444030236856, 'min_split_gain': 0.0, 'reg_alpha': 0.056961631726706555, 'reg_lambda': 17.951467167497874, 'subsample': 0.7230318819500965, 'colsample_bytree': 0.7435679870864202, 'learning_rate': 0.037539370754402314, 'max_bin': 63, 'path_smooth': 0.3036866582296851, 'extra_trees': False, 'feature_k': 53}",53,-1.8923052310774096,1.9624466467966484,2.663860803989035,0.7014141571923866,0.2922548644264023,1.0,0.0095365191207447,0.0159470364555589,0.0080467360341953,2.0,248,8,4,870,0.0014014440302368,0.0,0.0569616317267065,17.951467167497874,0.7230318819500965,0.7435679870864202,0.0375393707544023,63,0.3036866582296851,False,53
34,8fcb6dd250520d68,"{'num_leaves': 9, 'max_depth': 6, 'min_child_samples': 1874, 'min_child_weight': 0.0003321119589876901, 'min_split_gain': 0.003187174945201738, 'reg_alpha': 0.004662199622572092, 'reg_lambda': 10.76083566922736, 'subsample': 0.4663039192550625, 'colsample_bytree': 0.799493064216424, 'learning_rate': 0.03394876366058265, 'max_bin': 63, 'path_smooth': 0.00771337796691435, 'extra_trees': False, 'feature_k': 6}",6,-1.8461106754165808,1.913950962654933,2.5923538350384563,0.6784028723835234,0.290242914859024,0.8888888888888888,0.0101180156364705,0.0162580408946689,0.0084970164018354,1.1,282,9,6,1874,0.0003321119589876,0.0031871749452017,0.004662199622572,10.76083566922736,0.4663039192550625,0.799493064216424,0.0339487636605826,63,0.0077133779669143,False,6
