trial_no,param_hash,params,objective_score,mean_valid_ll,std_valid_ll,mean_train_ll,mean_gap,mean_valid_prauc,guardrail_ok,elapsed_s,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees
11,b5e524497fe5f9d8,"{'num_leaves': 6, 'max_depth': 6, 'min_child_samples': 2299, 'min_child_weight': 0.004689175173981012, 'min_split_gain': 0.00014940840554230074, 'reg_alpha': 1.366447141364937, 'reg_lambda': 21.312140994390624, 'subsample': 0.6531934307200352, 'colsample_bytree': 0.8384122307996207, 'learning_rate': 0.007344173433759004, 'max_bin': 63, 'path_smooth': 0.0012326741610799745, 'extra_trees': False}",0.2862595603691728,0.2800762380655427,0.0247332892145205,0.2516455307161266,0.028430707349416,0.3453338609830109,True,206.1,6,6,2299,0.004689175173981,0.0001494084055423,1.366447141364937,21.312140994390624,0.6531934307200352,0.8384122307996207,0.007344173433759,63,0.0012326741610799,False
12,77e007065b648b59,"{'num_leaves': 27, 'max_depth': -1, 'min_child_samples': 1270, 'min_child_weight': 0.0002863757952026767, 'min_split_gain': 4.416590318748443e-05, 'reg_alpha': 0.6099321139745849, 'reg_lambda': 7.803915372354436, 'subsample': 0.6405106130482412, 'colsample_bytree': 0.5309072534887259, 'learning_rate': 0.021342859108104982, 'max_bin': 127, 'path_smooth': 0.0022418145176583866, 'extra_trees': False}",0.2842851260227737,0.2773500977450476,0.0247503402025874,0.2398756654742554,0.0374744322707921,0.3532863686827864,True,67.9,27,-1,1270,0.0002863757952026,4.416590318748443e-05,0.6099321139745849,7.803915372354436,0.6405106130482412,0.5309072534887259,0.0213428591081049,127,0.0022418145176583,False
13,41eead71cd36b8b7,"{'num_leaves': 4, 'max_depth': 3, 'min_child_samples': 533, 'min_child_weight': 0.08082191418328016, 'min_split_gain': 0.006292576951965629, 'reg_alpha': 1.3031776284459848, 'reg_lambda': 27.150659192692217, 'subsample': 0.6746807510718943, 'colsample_bytree': 0.5133449371070954, 'learning_rate': 0.0062425347197348656, 'max_bin': 127, 'path_smooth': 4.077646622339472, 'extra_trees': False}",0.2844242383818331,0.2781486430737079,0.0251023812325005,0.248342364289052,0.0298062787846559,0.3504298689329614,True,219.5,4,3,533,0.0808219141832801,0.0062925769519656,1.3031776284459848,27.150659192692217,0.6746807510718943,0.5133449371070954,0.0062425347197348,127,4.077646622339472,False
14,fcad1f865dbecffa,"{'num_leaves': 6, 'max_depth': 4, 'min_child_samples': 384, 'min_child_weight': 0.03714008148792371, 'min_split_gain': 0.0020743320413499976, 'reg_alpha': 1.0816284932722808, 'reg_lambda': 27.474254184170306, 'subsample': 0.6660465198875518, 'colsample_bytree': 0.7263853044214659, 'learning_rate': 0.019189690630545233, 'max_bin': 63, 'path_smooth': 0.0021765932828029678, 'extra_trees': True}",0.2837970749695369,0.2774206853666475,0.0255055584115574,0.2480770744131288,0.0293436109535187,0.3517288467690806,True,100.9,6,4,384,0.0371400814879237,0.0020743320413499,1.0816284932722808,27.474254184170302,0.6660465198875518,0.7263853044214659,0.0191896906305452,63,0.0021765932828029,True
15,bd6ff6af15365187,"{'num_leaves': 11, 'max_depth': 6, 'min_child_samples': 341, 'min_child_weight': 0.00020427202922274044, 'min_split_gain': 0.00020866271281712076, 'reg_alpha': 0.22417041133332874, 'reg_lambda': 2.19374395493986, 'subsample': 0.9125600591883986, 'colsample_bytree': 0.6986366838202369, 'learning_rate': 0.011113217365318616, 'max_bin': 63, 'path_smooth': 0.23102658895922132, 'extra_trees': False}",0.2844993842243511,0.2767696461719304,0.0256452733670304,0.2335854490653,0.0431841971066304,0.3533161903983678,True,134.3,11,6,341,0.0002042720292227,0.0002086627128171,0.2241704113333287,2.19374395493986,0.9125600591883986,0.6986366838202369,0.0111132173653186,63,0.2310265889592213,False
16,c17d3ce8de12b931,"{'num_leaves': 56, 'max_depth': -1, 'min_child_samples': 271, 'min_child_weight': 0.0028838654399998, 'min_split_gain': 0.013518886099402097, 'reg_alpha': 0.09179689200646007, 'reg_lambda': 75.10224336900762, 'subsample': 0.7358640261880376, 'colsample_bytree': 0.6340936406341722, 'learning_rate': 0.009245824964666104, 'max_bin': 127, 'path_smooth': 0.12097332285996083, 'extra_trees': False}",0.2877145966044556,0.2780049378832522,0.0254481753662609,0.21452878908687,0.0634761487963821,0.3520260295051716,True,262.6,56,-1,271,0.0028838654399998,0.013518886099402,0.09179689200646,75.10224336900762,0.7358640261880376,0.6340936406341722,0.0092458249646661,127,0.1209733228599608,False
17,509a86913e799351,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 336, 'min_child_weight': 0.004593126754499354, 'min_split_gain': 0.0384275846002364, 'reg_alpha': 0.0027183349224501083, 'reg_lambda': 22.10447406231447, 'subsample': 0.5906168919195042, 'colsample_bytree': 0.745653580815141, 'learning_rate': 0.026666414080456533, 'max_bin': 63, 'path_smooth': 1.1873806512263125, 'extra_trees': False}",0.2836753382218455,0.2772756947528523,0.0251094956395603,0.2460529991618211,0.0312226955910312,0.3507775266023968,True,70.6,4,2,336,0.0045931267544993,0.0384275846002364,0.0027183349224501,22.10447406231447,0.5906168919195042,0.745653580815141,0.0266664140804565,63,1.1873806512263123,False
18,a22ec12315dcf1e8,"{'num_leaves': 49, 'max_depth': -1, 'min_child_samples': 1549, 'min_child_weight': 0.0012964830748893104, 'min_split_gain': 1.4114003627068444e-05, 'reg_alpha': 2.085254046019695, 'reg_lambda': 41.352611767575176, 'subsample': 0.6085694464113577, 'colsample_bytree': 0.9217396370418469, 'learning_rate': 0.00976984879837264, 'max_bin': 127, 'path_smooth': 0.01056477767674024, 'extra_trees': True}",0.2860602512469445,0.2797660222558628,0.0251769159643268,0.2531988015480637,0.026567220707799,0.3475052847379039,True,192.9,49,-1,1549,0.0012964830748893,1.4114003627068444e-05,2.085254046019695,41.352611767575176,0.6085694464113577,0.9217396370418468,0.0097698487983726,127,0.0105647776767402,True
19,be071918c940751d,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 996, 'min_child_weight': 0.09486951758165588, 'min_split_gain': 0.0, 'reg_alpha': 3.6873050231087663, 'reg_lambda': 31.420713222214147, 'subsample': 0.8953962454392623, 'colsample_bytree': 0.8860679838187179, 'learning_rate': 0.016513090639353075, 'max_bin': 63, 'path_smooth': 0.018353386369238407, 'extra_trees': False}",0.2838997578419365,0.2776102461482049,0.0250352121165244,0.2473031595021999,0.0303070866460049,0.3511981982388825,True,172.6,4,2,996,0.0948695175816558,0.0,3.6873050231087663,31.420713222214147,0.8953962454392623,0.8860679838187179,0.016513090639353,63,0.0183533863692384,False
20,31704978a426fffe,"{'num_leaves': 22, 'max_depth': 6, 'min_child_samples': 3144, 'min_child_weight': 0.0006128886062256177, 'min_split_gain': 2.3870783409459368e-05, 'reg_alpha': 5.587951166584242, 'reg_lambda': 3.033480098231497, 'subsample': 0.511378966205743, 'colsample_bytree': 0.8486676032749436, 'learning_rate': 0.0071163011916421555, 'max_bin': 127, 'path_smooth': 0.24976476203076983, 'extra_trees': False}",0.2909686018719963,0.2846893549740067,0.0251169875919583,0.2622557765391389,0.0224335784348677,0.335384838249251,True,172.6,22,6,3144,0.0006128886062256,2.3870783409459368e-05,5.587951166584242,3.033480098231497,0.511378966205743,0.8486676032749436,0.0071163011916421,127,0.2497647620307698,False
21,f78870236e0f56c0,"{'num_leaves': 13, 'max_depth': -1, 'min_child_samples': 1608, 'min_child_weight': 0.011206467934554116, 'min_split_gain': 0.012871209314627622, 'reg_alpha': 0.6674139410048742, 'reg_lambda': 22.405945431808615, 'subsample': 0.5601103950567042, 'colsample_bytree': 0.4251691892519099, 'learning_rate': 0.014574865811839713, 'max_bin': 63, 'path_smooth': 0.003071355011352014, 'extra_trees': False}",0.2853995244795079,0.2791158736946132,0.0249110960300479,0.248557105920787,0.0305587677738262,0.3491741595476837,True,76.0,13,-1,1608,0.0112064679345541,0.0128712093146276,0.6674139410048742,22.40594543180861,0.5601103950567042,0.4251691892519099,0.0145748658118397,63,0.003071355011352,False
22,bd2ab510cf5d2c91,"{'num_leaves': 9, 'max_depth': 4, 'min_child_samples': 919, 'min_child_weight': 0.013069445004655773, 'min_split_gain': 6.296549278860482e-05, 'reg_alpha': 1.0252394467541766, 'reg_lambda': 20.237247909726644, 'subsample': 0.5052171259559235, 'colsample_bytree': 0.9069531868386664, 'learning_rate': 0.012160235199069613, 'max_bin': 127, 'path_smooth': 0.09001941398429979, 'extra_trees': False}",0.2843978760646154,0.2775841879243613,0.0245753136648372,0.2408855906839132,0.0366985972404481,0.3505109609831066,True,133.5,9,4,919,0.0130694450046557,6.296549278860482e-05,1.0252394467541766,20.237247909726644,0.5052171259559235,0.9069531868386664,0.0121602351990696,127,0.0900194139842997,False
23,9afeddf9a4f45dc6,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 422, 'min_child_weight': 0.011134718014541758, 'min_split_gain': 0.05003037029082277, 'reg_alpha': 0.923040007510908, 'reg_lambda': 19.734423853238884, 'subsample': 0.5126174628908874, 'colsample_bytree': 0.6048017950393096, 'learning_rate': 0.021473614237786477, 'max_bin': 127, 'path_smooth': 0.2421978106069844, 'extra_trees': False}",0.2839869092893828,0.2769992925136779,0.0251724792792742,0.2400543229548134,0.0369449695588644,0.3522838707390647,True,74.9,8,3,422,0.0111347180145417,0.0500303702908227,0.923040007510908,19.734423853238884,0.5126174628908874,0.6048017950393096,0.0214736142377864,127,0.2421978106069844,False
24,b4d0449d657841d8,"{'num_leaves': 9, 'max_depth': 8, 'min_child_samples': 419, 'min_child_weight': 0.007127880538678846, 'min_split_gain': 0.013773800774140987, 'reg_alpha': 1.122289508592418, 'reg_lambda': 39.38102885104297, 'subsample': 0.5538008753891283, 'colsample_bytree': 0.671154264213346, 'learning_rate': 0.014978395236105396, 'max_bin': 127, 'path_smooth': 0.25848100247744216, 'extra_trees': True}",0.2845651294953012,0.2778739233508687,0.0255745913227318,0.2448983402133734,0.0329755831374952,0.3509242641463053,True,118.7,9,8,419,0.0071278805386788,0.0137738007741409,1.122289508592418,39.38102885104297,0.5538008753891283,0.671154264213346,0.0149783952361053,127,0.2584810024774421,True
25,ef17a6178b85b5ae,"{'num_leaves': 6, 'max_depth': -1, 'min_child_samples': 979, 'min_child_weight': 0.01006200869180988, 'min_split_gain': 0.004052510066533089, 'reg_alpha': 0.6273703461124317, 'reg_lambda': 22.491320377260166, 'subsample': 0.7828605930651351, 'colsample_bytree': 0.8409938121985401, 'learning_rate': 0.00907815614634376, 'max_bin': 63, 'path_smooth': 0.0018460158595086213, 'extra_trees': False}",0.2841240451938721,0.2775445875573722,0.0248184984043815,0.2437962572033275,0.0337483303540447,0.3506614577785243,True,185.9,6,-1,979,0.0100620086918098,0.004052510066533,0.6273703461124317,22.49132037726017,0.7828605930651351,0.8409938121985401,0.0090781561463437,63,0.0018460158595086,False
26,c8672e4018c41423,"{'num_leaves': 6, 'max_depth': 5, 'min_child_samples': 702, 'min_child_weight': 0.017059724483116673, 'min_split_gain': 0.00017431657960054151, 'reg_alpha': 0.47359137811825197, 'reg_lambda': 17.823184622088377, 'subsample': 0.5236511539918351, 'colsample_bytree': 0.4557754007127298, 'learning_rate': 0.007559370111857691, 'max_bin': 127, 'path_smooth': 0.004995349553745401, 'extra_trees': False}",0.2843553189651861,0.2778359160026432,0.0249252735691823,0.24495507030017,0.0328808457024732,0.3509026612604934,True,138.7,6,5,702,0.0170597244831166,0.0001743165796005,0.4735913781182519,17.823184622088377,0.5236511539918351,0.4557754007127298,0.0075593701118576,127,0.0049953495537454,False
27,0a1aec0a9e273ded,"{'num_leaves': 6, 'max_depth': 4, 'min_child_samples': 836, 'min_child_weight': 0.011248965361922013, 'min_split_gain': 0.0003754238225290726, 'reg_alpha': 0.9627734193919315, 'reg_lambda': 31.403258490566063, 'subsample': 0.4708444614032869, 'colsample_bytree': 0.49265791268612275, 'learning_rate': 0.009378170702568042, 'max_bin': 127, 'path_smooth': 0.009943752434754663, 'extra_trees': True}",0.2859812618585741,0.2796512166595825,0.0253201807959666,0.2521674318270587,0.0274837848325237,0.3490016801115581,True,148.6,6,4,836,0.011248965361922,0.000375423822529,0.9627734193919316,31.403258490566063,0.4708444614032869,0.4926579126861227,0.009378170702568,127,0.0099437524347546,True
28,6742267e91d08824,"{'num_leaves': 8, 'max_depth': 4, 'min_child_samples': 884, 'min_child_weight': 0.011467338547889816, 'min_split_gain': 0.0, 'reg_alpha': 0.4442933571621264, 'reg_lambda': 30.853141853946337, 'subsample': 0.47491352673990256, 'colsample_bytree': 0.9080049972964068, 'learning_rate': 0.008172321300516986, 'max_bin': 127, 'path_smooth': 4.079552962611262, 'extra_trees': True}",0.2848221113636954,0.2785626947657635,0.0250376663917277,0.2493797216989088,0.0291829730668546,0.3495742271681563,True,206.4,8,4,884,0.0114673385478898,0.0,0.4442933571621264,30.853141853946337,0.4749135267399025,0.9080049972964068,0.0081723213005169,127,4.079552962611262,True
29,421d40187fdd264d,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 1326, 'min_child_weight': 0.007770248361167154, 'min_split_gain': 0.0037147800453125926, 'reg_alpha': 0.6860024448423345, 'reg_lambda': 22.421109522388075, 'subsample': 0.8611697288306797, 'colsample_bytree': 0.6498363078015625, 'learning_rate': 0.010877858009805962, 'max_bin': 127, 'path_smooth': 0.3616205354819772, 'extra_trees': False}",0.2837612108036659,0.2772068748385757,0.0248321132602985,0.2437437983384192,0.0334630765001564,0.3514562777938965,True,155.8,8,3,1326,0.0077702483611671,0.0037147800453125,0.6860024448423345,22.421109522388075,0.8611697288306797,0.6498363078015625,0.0108778580098059,127,0.3616205354819772,False
30,d87a6a8d1123ea8d,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 768, 'min_child_weight': 0.00922928650628752, 'min_split_gain': 0.0004651119248429907, 'reg_alpha': 0.5895751705185144, 'reg_lambda': 18.735353862459075, 'subsample': 0.6733966589309777, 'colsample_bytree': 0.7679010000730933, 'learning_rate': 0.00995939499639542, 'max_bin': 127, 'path_smooth': 4.627986443771727, 'extra_trees': True}",0.2843850361462993,0.2780646238324649,0.0252816492553375,0.2524345616566084,0.0256300621758565,0.3504777910423358,True,185.4,4,2,768,0.0092292865062875,0.0004651119248429,0.5895751705185144,18.735353862459075,0.6733966589309777,0.7679010000730933,0.0099593949963954,127,4.627986443771727,True
31,23b907a2972db28b,"{'num_leaves': 8, 'max_depth': 6, 'min_child_samples': 1168, 'min_child_weight': 0.01428573892619304, 'min_split_gain': 0.02478802668993824, 'reg_alpha': 0.6962661967518156, 'reg_lambda': 25.427579313059, 'subsample': 0.6326959906660831, 'colsample_bytree': 0.7963813277490573, 'learning_rate': 0.009061588583005832, 'max_bin': 63, 'path_smooth': 0.6014402865348989, 'extra_trees': True}",0.2844473925961456,0.2782501456134819,0.0247889879306547,0.2484615357369047,0.0297886098765772,0.3503330253631432,True,188.8,8,6,1168,0.014285738926193,0.0247880266899382,0.6962661967518156,25.427579313059,0.6326959906660831,0.7963813277490573,0.0090615885830058,63,0.6014402865348989,True
32,a7b2b97cd348877d,"{'num_leaves': 6, 'max_depth': 8, 'min_child_samples': 1257, 'min_child_weight': 0.006954320719308056, 'min_split_gain': 2.4009493199539677e-05, 'reg_alpha': 1.0420545794426286, 'reg_lambda': 15.492014311744468, 'subsample': 0.9316709057543682, 'colsample_bytree': 0.8346204467582946, 'learning_rate': 0.01340089983158115, 'max_bin': 63, 'path_smooth': 1.5151629983760233, 'extra_trees': True}",0.283392954694265,0.277091612752766,0.0252053677659959,0.2475286729197265,0.0295629398330394,0.3522092801492803,True,167.6,6,8,1257,0.006954320719308,2.400949319953968e-05,1.0420545794426286,15.492014311744468,0.9316709057543682,0.8346204467582946,0.0134008998315811,63,1.5151629983760233,True
33,56873af73b7545c1,"{'num_leaves': 11, 'max_depth': -1, 'min_child_samples': 1269, 'min_child_weight': 0.006351116252744492, 'min_split_gain': 2.399920139642578e-05, 'reg_alpha': 0.8744430966131672, 'reg_lambda': 23.935130365176345, 'subsample': 0.7119633512901969, 'colsample_bytree': 0.6733844533791495, 'learning_rate': 0.016668169503425975, 'max_bin': 63, 'path_smooth': 1.5739062720389252, 'extra_trees': True}",0.2837939192954903,0.2774679574697459,0.0250147344175678,0.2467451752562214,0.0307227822135245,0.3515071312402492,True,115.5,11,-1,1269,0.0063511162527444,2.399920139642578e-05,0.8744430966131672,23.935130365176345,0.7119633512901969,0.6733844533791495,0.0166681695034259,63,1.5739062720389252,True
34,c750589e1057550f,"{'num_leaves': 9, 'max_depth': 4, 'min_child_samples': 684, 'min_child_weight': 0.006538782154862429, 'min_split_gain': 3.0125506262009528e-05, 'reg_alpha': 0.8033130404686876, 'reg_lambda': 20.376623462283295, 'subsample': 0.8662831459177311, 'colsample_bytree': 0.7662988154897015, 'learning_rate': 0.01033232789061443, 'max_bin': 127, 'path_smooth': 1.122350716841757, 'extra_trees': True}",0.2831856309612978,0.2765529784809043,0.0251157306570241,0.2430157803195294,0.0335371981613748,0.3549283038078055,True,201.0,9,4,684,0.0065387821548624,3.0125506262009528e-05,0.8033130404686876,20.37662346228329,0.8662831459177311,0.7662988154897015,0.0103323278906144,127,1.122350716841757,True
35,468b7f096c7d7d6c,"{'num_leaves': 6, 'max_depth': 6, 'min_child_samples': 705, 'min_child_weight': 0.01201828922202095, 'min_split_gain': 4.270184054562428e-05, 'reg_alpha': 0.7549477290975429, 'reg_lambda': 19.6701027695125, 'subsample': 0.8497252566188064, 'colsample_bytree': 0.7002325139279917, 'learning_rate': 0.018873896666752224, 'max_bin': 63, 'path_smooth': 1.3219224421947326, 'extra_trees': True}",0.2832905392645548,0.276777014532597,0.0252397709899526,0.244741194687901,0.032035819844696,0.3531292457452649,True,126.6,6,6,705,0.0120182892220209,4.270184054562428e-05,0.7549477290975429,19.6701027695125,0.8497252566188064,0.7002325139279917,0.0188738966667522,63,1.3219224421947326,True
36,a8a9092d74f05f81,"{'num_leaves': 5, 'max_depth': 4, 'min_child_samples': 1107, 'min_child_weight': 0.006743104981437615, 'min_split_gain': 0.007430891908717705, 'reg_alpha': 1.1405639999683255, 'reg_lambda': 23.370211979098443, 'subsample': 0.6242714639957806, 'colsample_bytree': 0.7236376357328177, 'learning_rate': 0.016141897506956264, 'max_bin': 127, 'path_smooth': 0.06565561101151537, 'extra_trees': False}",0.2846177224600876,0.2783762418444703,0.0246261152035517,0.2475267236971768,0.0308495181472934,0.3480750955599703,True,97.0,5,4,1107,0.0067431049814376,0.0074308919087177,1.1405639999683257,23.370211979098443,0.6242714639957806,0.7236376357328177,0.0161418975069562,127,0.0656556110115153,False
37,6d0c30ce637e0a17,"{'num_leaves': 8, 'max_depth': 4, 'min_child_samples': 578, 'min_child_weight': 0.015006505647054238, 'min_split_gain': 0.0005878364451048434, 'reg_alpha': 1.0642637367821055, 'reg_lambda': 13.80425317932591, 'subsample': 0.9488999881474268, 'colsample_bytree': 0.8835881010461094, 'learning_rate': 0.010796589467123936, 'max_bin': 63, 'path_smooth': 2.226313494036409, 'extra_trees': False}",0.2842523544979141,0.277255625513711,0.025974064654858,0.242223497308825,0.035032128204886,0.3531041367791772,True,163.7,8,4,578,0.0150065056470542,0.0005878364451048,1.0642637367821055,13.80425317932591,0.9488999881474268,0.8835881010461094,0.0107965894671239,63,2.226313494036409,False
38,5b9698024243b487,"{'num_leaves': 12, 'max_depth': -1, 'min_child_samples': 567, 'min_child_weight': 0.013123082205081052, 'min_split_gain': 0.003985658294286041, 'reg_alpha': 0.48647130124080434, 'reg_lambda': 16.391125992205996, 'subsample': 0.6409604592972181, 'colsample_bytree': 0.8262710897990606, 'learning_rate': 0.009466712708932144, 'max_bin': 63, 'path_smooth': 0.4217704580576872, 'extra_trees': True}",0.2838272089873641,0.2770713116053745,0.0251480155131443,0.2423823765683395,0.034688935037035,0.3528111423211918,True,159.8,12,-1,567,0.013123082205081,0.003985658294286,0.4864713012408043,16.391125992205996,0.6409604592972181,0.8262710897990606,0.0094667127089321,63,0.4217704580576872,True
