direction,entry_cutoff,tp_spec,sl_spec,n_trades,total_fact_log_return,avg_fact_log_return,compounded_return_pct,win_rate,avg_hold_minutes
short,0.9,bucket_p75_mfe,1.5x_tp,1916,-0.23821643608090964,-0.00012433008146185264,-21.19678859474733,0.5882045929018789,6.688413361169102
short,0.92,bucket_p75_mfe,1.5x_tp,1440,-0.14727692055719735,-0.0001022756392758315,-13.694505333513984,0.5895833333333333,5.985416666666667
short,0.94,bucket_p75_mfe,1.5x_tp,980,-0.1539465147708947,-0.00015708828037846396,-14.268212637188526,0.5857142857142857,4.998979591836735
short,0.95,bucket_p75_mfe,1.5x_tp,778,-0.2188046850254798,-0.0002812399550456039,-19.652136576192913,0.5758354755784062,4.553984575835476
short,0.96,bucket_p75_mfe,1.5x_tp,608,-0.32367379597204005,-0.0005323582170592764,-27.651379199349368,0.5526315789473685,4.1792763157894735
short,0.97,bucket_p75_mfe,1.5x_tp,407,-0.33940793883179204,-0.0008339261396358527,-28.780814089326324,0.5257985257985258,3.5724815724815726
short,0.98,bucket_p75_mfe,1.5x_tp,249,-0.18431424492852283,-0.0007402178511185655,-16.83255867080614,0.5341365461847389,3.3734939759036147
short,0.99,bucket_p75_mfe,1.5x_tp,139,-0.02697281633100334,-0.00019404903835254202,-2.6612298586222605,0.5827338129496403,2.273381294964029
short,0.9,bucket_p75_mfe,2.0x_tp,1643,-0.2407449362518673,-0.0001465276544442284,-21.395790833636376,0.6524650030432136,8.72915398660986
short,0.92,bucket_p75_mfe,2.0x_tp,1256,-0.288370710021834,-0.00022959451434859395,-25.05163003852151,0.6464968152866242,7.663216560509555
short,0.94,bucket_p75_mfe,2.0x_tp,866,-0.20247358851743213,-0.0002338032199970348,-18.329194721624155,0.6466512702078522,6.323325635103926
short,0.95,bucket_p75_mfe,2.0x_tp,691,-0.28005728892495196,-0.00040529274808241965,-24.425955534209333,0.6353111432706223,5.8393632416787264
short,0.96,bucket_p75_mfe,2.0x_tp,535,-0.31360859512934625,-0.0005861842899613949,-26.919498717060286,0.6224299065420561,5.598130841121495
short,0.97,bucket_p75_mfe,2.0x_tp,353,-0.3532065778680276,-0.0010005852064250073,-29.756792853148784,0.5920679886685553,4.770538243626063
short,0.98,bucket_p75_mfe,2.0x_tp,227,-0.2628585131301886,-0.0011579670181946634,-23.11493281091903,0.5814977973568282,3.9779735682819384
