entry_time,entry_signal_time,exit_time,exit_reason,hold_minutes,entry_price,exit_price,entry_prediction,entry_target,gross_return,net_return,equity_after
2024-01-03 12:25:00,2024-01-03 12:24:00,2024-01-03 12:27:00,take_profit,2,97.63047,96.08759615649599,0.5604699160394752,1.0,0.01619680000000009,0.014026867392779918,10140.2686739278
2024-01-09 21:31:00,2024-01-09 21:30:00,2024-01-09 21:32:00,take_profit,1,98.9802,97.41599610336,0.5839645983169822,1.0,0.016196799999999994,0.014026867392779696,10282.504877944142
2024-02-28 17:32:00,2024-02-28 17:31:00,2024-02-28 17:32:00,stop_loss,0,108.018392,109.120395635184,0.5581206203656429,0.0,-0.009797999999999958,-0.012076794540103686,10158.325179175597
2024-03-05 15:13:00,2024-03-05 15:12:00,2024-03-05 15:29:00,take_profit,16,139.02219000000002,136.82519452699202,0.5844113986227369,1.0,0.016196799999999956,0.014026867392779696,10300.814659396628
2024-03-15 03:01:00,2024-03-15 03:00:00,2024-03-15 03:01:00,stop_loss,0,178.694254,180.517292779308,0.567602882508813,1.0,-0.009798000000000133,-0.012076794540103686,10176.413837159407
2024-03-19 09:09:00,2024-03-19 09:08:00,2024-03-19 09:13:00,stop_loss,4,172.585476,174.346193026152,0.5634548251745325,0.0,-0.009797999999999998,-0.012076794540103797,10053.515378092963
2024-04-12 18:48:00,2024-04-12 18:47:00,2024-04-12 18:48:00,stop_loss,0,150.629868,152.166593913336,0.555591639554857,0.0,-0.009798000000000038,-0.012076794540103686,9932.101138465961
2024-04-13 17:41:00,2024-04-13 17:40:00,2024-04-13 17:41:00,stop_loss,0,137.72245,139.12749443490003,0.5704640442757157,0.0,-0.009798000000000147,-0.012076794540104019,9812.153193665175
2024-04-19 02:23:00,2024-04-19 02:22:00,2024-04-19 02:23:00,stop_loss,0,129.114172,130.431394782744,0.5507005806344479,0.0,-0.00979800000000018,-0.012076794540103797,9693.653835549258
2024-06-07 18:29:00,2024-06-07 18:28:00,2024-06-07 18:47:00,stop_loss,18,160.027988,161.660593533576,0.5663640078849799,0.0,-0.00979799999999987,-0.012076794540103686,9576.58556983444
2024-08-05 00:56:00,2024-08-05 00:55:00,2024-08-05 01:06:00,take_profit,10,131.753644,129.6715148131392,0.5504617278611901,1.0,0.016196799999999918,0.014026867392779696,9710.915065698116
2024-12-09 22:29:00,2024-12-09 22:28:00,2024-12-09 22:40:00,take_profit,11,216.616668,213.1934314722624,0.5531369741603172,0.0,0.01619679999999999,0.014026867392779696,9847.12878358721
2025-01-18 16:11:00,2025-01-18 16:10:00,2025-01-18 16:14:00,take_profit,3,262.927404,258.7723096491072,0.568276211954993,1.0,0.016196799999999924,0.014026867392779696,9985.253153234211
2025-01-19 04:53:00,2025-01-19 04:52:00,2025-01-19 05:13:00,take_profit,20,274.00518800000003,269.6750292129984,0.551642612750785,1.0,0.016196799999999907,0.014026867392779696,10125.314975097963
2025-01-19 21:30:00,2025-01-19 21:29:00,2025-01-19 21:32:00,stop_loss,2,263.59727,266.28648934854,0.6143192596022813,1.0,-0.009798000000000107,-0.012076794540103686,10003.033626489869
2025-02-03 00:46:00,2025-02-03 00:45:00,2025-02-03 00:49:00,stop_loss,3,195.31092999999998,197.30349210785997,0.5557310421503335,1.0,-0.009797999999999921,-0.012076794540103686,9882.229044605003
2025-02-03 15:44:00,2025-02-03 15:43:00,2025-02-03 16:05:00,take_profit,21,208.688254,205.3903117843872,0.5509252321891757,1.0,0.01619679999999996,0.014026867392779696,10020.845760958753
2025-02-04 05:47:00,2025-02-04 05:46:00,2025-02-04 06:05:00,stop_loss,18,204.349122,206.433891742644,0.5535356473081966,0.0,-0.009798000000000005,-0.012076794540103686,9899.826065585585
2025-02-25 07:44:00,2025-02-25 07:43:00,2025-02-25 08:12:00,stop_loss,28,137.152564,138.551794457928,0.5573320749056854,0.0,-0.009797999999999947,-0.012076794540103686,9780.267900208744
2025-03-02 15:29:00,2025-03-02 15:28:00,2025-03-02 15:29:00,take_profit,0,155.598874,153.1399138744032,0.5754725820303294,1.0,0.016196800000000077,0.014026867392779696,9917.454421110833
2025-03-03 15:06:00,2025-03-03 15:05:00,2025-03-03 15:12:00,stop_loss,6,156.45870200000002,158.05489367780402,0.5513359215395838,0.0,-0.009798000000000077,-0.012076794540103797,9797.683361706233
2025-03-03 18:49:00,2025-03-03 18:48:00,2025-03-03 19:05:00,take_profit,16,150.95980200000002,148.5741540570336,0.5558157018006027,1.0,0.016196799999999994,0.014026867392779696,9935.11416697733
2025-03-04 02:07:00,2025-03-04 02:06:00,2025-03-04 02:07:00,stop_loss,0,132.72345,134.0774946369,0.5678584647819235,0.0,-0.009798000000000128,-0.012076794540103686,9815.12983445027
2025-04-07 14:18:00,2025-04-07 14:17:00,2025-04-07 14:18:00,take_profit,0,112.487498,110.70983557160639,0.5521613394099917,1.0,0.016196800000000042,0.014026867392779918,9952.805359081021
2025-04-09 17:32:00,2025-04-09 17:31:00,2025-04-09 17:35:00,stop_loss,3,116.316732,117.503395299864,0.5868169500649542,0.0,-0.00979799999999998,-0.012076794540103686,9832.607373661756
2025-08-22 14:25:00,2025-08-22 14:24:00,2025-08-22 14:34:00,stop_loss,9,189.202152,191.13239235470402,0.5770374866948171,0.0,-0.009798000000000093,-0.012076794540103908,9713.860994616532
2025-10-10 21:12:00,2025-10-10 21:11:00,2025-10-10 21:12:00,take_profit,0,194.501092,191.4273523429056,0.555469565503861,1.0,0.016196799999999914,0.014026867392779696,9850.116034659914
