open_time,equity
2024-01-01 00:00:00,10000.0
2024-01-03 12:27:00,10140.2686739278
2024-01-09 21:32:00,10282.504877944142
2024-02-28 17:32:00,10158.325179175597
2024-03-05 15:29:00,10300.814659396628
2024-03-15 03:01:00,10176.413837159407
2024-03-19 09:13:00,10053.515378092963
2024-04-12 18:48:00,9932.101138465961
2024-04-13 17:41:00,9812.153193665175
2024-04-19 02:23:00,9693.653835549258
2024-06-07 18:47:00,9576.58556983444
2024-08-05 01:06:00,9710.915065698116
2024-12-09 22:40:00,9847.12878358721
2025-01-18 16:14:00,9985.253153234211
2025-01-19 05:13:00,10125.314975097963
2025-01-19 21:32:00,10003.033626489869
2025-02-03 00:49:00,9882.229044605003
2025-02-03 16:05:00,10020.845760958753
2025-02-04 06:05:00,9899.826065585585
2025-02-25 08:12:00,9780.267900208744
2025-03-02 15:29:00,9917.454421110833
2025-03-03 15:12:00,9797.683361706233
2025-03-03 19:05:00,9935.11416697733
2025-03-04 02:07:00,9815.12983445027
2025-04-07 14:18:00,9952.805359081021
2025-04-09 17:35:00,9832.607373661756
2025-08-22 14:34:00,9713.860994616532
2025-10-10 21:12:00,9850.116034659914
