trial_no,param_hash,params,feature_k,objective_score,valid_ratio_p925,train_ratio_p925,train_valid_gap,spearman_rho,decile_monotonicity,valid_rmse,train_rmse,valid_mae,elapsed_s,best_iteration,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees,p_feature_k
13,b17e1a7c240ce0cb,"{'num_leaves': 8, 'max_depth': 8, 'min_child_samples': 754, 'min_child_weight': 0.00024053680495891361, 'min_split_gain': 0.01951651378326559, 'reg_alpha': 0.12273630375458194, 'reg_lambda': 34.67265563079218, 'subsample': 0.5579105137484216, 'colsample_bytree': 0.7237342854914002, 'learning_rate': 0.0060857971057506986, 'max_bin': 127, 'path_smooth': 0.1453919918756155, 'extra_trees': True, 'feature_k': 119}",119,-1.8203030458504927,1.9590148349447485,2.652573780416024,0.6935589454712756,0.2931919327170097,1.0,0.0095840024204923,0.0159180720973389,0.0080231972793349,14.9,2964,8,8,754,0.0002405368049589,0.0195165137832655,0.1227363037545819,34.67265563079218,0.5579105137484216,0.7237342854914002,0.0060857971057506,127,0.1453919918756155,True,119
14,9af6bf3203e0d9cd,"{'num_leaves': 13, 'max_depth': 8, 'min_child_samples': 903, 'min_child_weight': 0.0003310418956324517, 'min_split_gain': 0.0, 'reg_alpha': 0.004224235973517089, 'reg_lambda': 3.1658169231879687, 'subsample': 0.7246133323530601, 'colsample_bytree': 0.7787575536200373, 'learning_rate': 0.02286479863770566, 'max_bin': 127, 'path_smooth': 0.8945150807271531, 'extra_trees': True, 'feature_k': 13}",13,-1.8024386396091807,1.938076661670585,2.616266771977604,0.6781901103070187,0.2908879116650161,0.8888888888888888,0.0096513357740899,0.0161073141502588,0.0081546117717115,1.9,541,13,8,903,0.0003310418956324,0.0,0.004224235973517,3.1658169231879687,0.7246133323530601,0.7787575536200373,0.0228647986377056,127,0.8945150807271531,True,13
15,991ff4e1bab3c9ef,"{'num_leaves': 6, 'max_depth': 8, 'min_child_samples': 286, 'min_child_weight': 0.0029843353644467227, 'min_split_gain': 0.0, 'reg_alpha': 0.07832259769732479, 'reg_lambda': 2.2202595144810537, 'subsample': 0.6669258246189865, 'colsample_bytree': 0.589102840638424, 'learning_rate': 0.02064524791470012, 'max_bin': 63, 'path_smooth': 0.0315101491238403, 'extra_trees': False, 'feature_k': 74}",74,-1.8142634066964385,1.964189217325971,2.713818270473634,0.749629053147663,0.2938450735965364,1.0,0.0094125687150538,0.0158431345157279,0.0079118007202607,3.4,779,6,8,286,0.0029843353644467,0.0,0.0783225976973247,2.2202595144810537,0.6669258246189865,0.589102840638424,0.0206452479147001,63,0.0315101491238403,False,74
16,10d425bd9ff6cf42,"{'num_leaves': 21, 'max_depth': 6, 'min_child_samples': 1495, 'min_child_weight': 0.06674126383295358, 'min_split_gain': 0.0006807874826564588, 'reg_alpha': 0.035027613678423136, 'reg_lambda': 83.63366476207685, 'subsample': 0.9026753209780318, 'colsample_bytree': 0.46747468087357785, 'learning_rate': 0.005865854755559393, 'max_bin': 63, 'path_smooth': 0.002386557173672711, 'extra_trees': False, 'feature_k': 9}",9,-1.7800380902540256,1.9190150503406456,2.6138998507737465,0.6948848004331007,0.2885182938810029,0.8888888888888888,0.0098644139776226,0.0160708239308246,0.0083655104289854,3.0,869,21,6,1495,0.0667412638329535,0.0006807874826564,0.0350276136784231,83.63366476207685,0.9026753209780318,0.4674746808735778,0.0058658547555593,63,0.0023865571736727,False,9
17,02a1273937145e66,"{'num_leaves': 38, 'max_depth': 8, 'min_child_samples': 384, 'min_child_weight': 0.01785847026161885, 'min_split_gain': 0.00013431925993528124, 'reg_alpha': 1.6878698558795624, 'reg_lambda': 95.72167377160835, 'subsample': 0.6563088384557132, 'colsample_bytree': 0.5732108514756699, 'learning_rate': 0.029880163192497203, 'max_bin': 127, 'path_smooth': 2.7142572552186843, 'extra_trees': True, 'feature_k': 50}",50,-1.794769192441375,1.9423168377124345,2.6800550640677336,0.7377382263552992,0.2932860457054657,1.0,0.0093117581099695,0.0156813345816184,0.00783959960349,3.4,569,38,8,384,0.0178584702616188,0.0001343192599352,1.6878698558795624,95.72167377160837,0.6563088384557132,0.5732108514756699,0.0298801631924972,127,2.7142572552186843,True,50
18,eaa72b014d1130be,"{'num_leaves': 3, 'max_depth': -1, 'min_child_samples': 648, 'min_child_weight': 0.07082488877259253, 'min_split_gain': 0.0, 'reg_alpha': 6.344955605329754, 'reg_lambda': 14.024125070550067, 'subsample': 0.7659186060848996, 'colsample_bytree': 0.6190673131869918, 'learning_rate': 0.009821566828258601, 'max_bin': 127, 'path_smooth': 1.0221111307208344, 'extra_trees': False, 'feature_k': 4}",4,-1.7740518166117727,1.9137375106925687,2.6121659810965485,0.6984284704039798,0.2958955546393662,1.0,0.0099582320869456,0.0164366849907794,0.008446294198508,1.8,1033,3,-1,648,0.0708248887725925,0.0,6.344955605329754,14.024125070550069,0.7659186060848996,0.6190673131869918,0.0098215668282586,127,1.0221111307208344,False,4
19,a0bf4b990c081862,"{'num_leaves': 12, 'max_depth': 4, 'min_child_samples': 290, 'min_child_weight': 0.0001787806114764849, 'min_split_gain': 0.0, 'reg_alpha': 0.6366144994552211, 'reg_lambda': 1.39806065178364, 'subsample': 0.8609300296451781, 'colsample_bytree': 0.7737453362938977, 'learning_rate': 0.006030020449780428, 'max_bin': 127, 'path_smooth': 0.03141110271934876, 'extra_trees': True, 'feature_k': 107}",107,-1.8201245295328143,1.9677883143536343,2.706107238457734,0.7383189241040995,0.2948788385033205,1.0,0.0093675319698248,0.0156173772311723,0.0079031986424296,19.2,2590,12,4,290,0.0001787806114764,0.0,0.6366144994552211,1.39806065178364,0.8609300296451781,0.7737453362938977,0.0060300204497804,127,0.0314111027193487,True,107
20,480e58a593e610b7,"{'num_leaves': 61, 'max_depth': 8, 'min_child_samples': 1125, 'min_child_weight': 0.0001475400162806172, 'min_split_gain': 1.1102341430568339e-05, 'reg_alpha': 0.0029872506553136487, 'reg_lambda': 1.7181160447978314, 'subsample': 0.7746051510580317, 'colsample_bytree': 0.797626927559254, 'learning_rate': 0.019157497141753767, 'max_bin': 63, 'path_smooth': 0.013894673469237211, 'extra_trees': False, 'feature_k': 114}",114,-1.808184918071354,1.9515027982934248,2.6680921994037825,0.7165894011103571,0.2918617870613579,1.0,0.0095160170187234,0.0156770845642509,0.0080435120384153,5.7,357,61,8,1125,0.0001475400162806,1.110234143056834e-05,0.0029872506553136,1.7181160447978314,0.7746051510580317,0.797626927559254,0.0191574971417537,63,0.0138946734692372,False,114
21,b23920202d390da7,"{'num_leaves': 8, 'max_depth': -1, 'min_child_samples': 6932, 'min_child_weight': 0.002473987077477725, 'min_split_gain': 0.002821022810070945, 'reg_alpha': 0.002108529670119634, 'reg_lambda': 1.4979430799825493, 'subsample': 0.4984239787962781, 'colsample_bytree': 0.6793646923079728, 'learning_rate': 0.020356632396151854, 'max_bin': 63, 'path_smooth': 1.4455495131046163, 'extra_trees': True, 'feature_k': 41}",41,-1.8668619632083363,1.9101078656235388,2.1263373776995502,0.2162295120760113,0.2422997847929917,1.0,0.0111494972519897,0.0162202565039152,0.009531699301926,1.5,503,8,-1,6932,0.0024739870774777,0.0028210228100709,0.0021085296701196,1.4979430799825493,0.4984239787962781,0.6793646923079728,0.0203566323961518,63,1.4455495131046163,True,41
22,11f2c6b41a096dd4,"{'num_leaves': 7, 'max_depth': -1, 'min_child_samples': 2901, 'min_child_weight': 0.005392147166985028, 'min_split_gain': 0.0034330437620466014, 'reg_alpha': 0.0028368495614328596, 'reg_lambda': 1.2555686870318274, 'subsample': 0.4716076798022707, 'colsample_bytree': 0.7642812564915169, 'learning_rate': 0.01990645071562994, 'max_bin': 63, 'path_smooth': 8.207404496641264, 'extra_trees': True, 'feature_k': 62}",62,-1.746877322094649,1.8868774827555992,2.58687828606035,0.7000008033047509,0.2756942250256778,1.0,0.010135716856661,0.0160868311365807,0.0085458169667081,2.9,657,7,-1,2901,0.005392147166985,0.0034330437620466,0.0028368495614328,1.2555686870318274,0.4716076798022707,0.7642812564915169,0.0199064507156299,63,8.207404496641264,True,62
23,d9fd292fdccd555f,"{'num_leaves': 4, 'max_depth': -1, 'min_child_samples': 695, 'min_child_weight': 0.00013069034815986556, 'min_split_gain': 0.0, 'reg_alpha': 0.0043183337663748, 'reg_lambda': 2.744490135430708, 'subsample': 0.8454036079671018, 'colsample_bytree': 0.8749713916162899, 'learning_rate': 0.03243777980268627, 'max_bin': 63, 'path_smooth': 0.05543422772339543, 'extra_trees': False, 'feature_k': 56}",56,-1.81684303768247,1.9553648198955824,2.6479737309611457,0.6926089110655631,0.2940489293273905,1.0,0.0096069757474451,0.0158851888026986,0.008122774154428,1.9,337,4,-1,695,0.0001306903481598,0.0,0.0043183337663748,2.744490135430708,0.8454036079671018,0.8749713916162899,0.0324377798026862,63,0.0554342277233954,False,56
24,de2ae9529ce0bafd,"{'num_leaves': 4, 'max_depth': -1, 'min_child_samples': 6321, 'min_child_weight': 0.008157612161087981, 'min_split_gain': 0.0029968948789610293, 'reg_alpha': 0.011833549807182849, 'reg_lambda': 3.3475951037295992, 'subsample': 0.5253277929891474, 'colsample_bytree': 0.5287284037279926, 'learning_rate': 0.01924776535893209, 'max_bin': 63, 'path_smooth': 0.06379512270855386, 'extra_trees': True, 'feature_k': 4}",4,-1.912064549551316,1.912064549551316,1.8013892815383776,-0.1106752680129385,0.2607947551833084,1.0,0.0109192126168375,0.0162052355088874,0.0093692728275978,1.4,1223,4,-1,6321,0.0081576121610879,0.002996894878961,0.0118335498071828,3.3475951037295992,0.5253277929891474,0.5287284037279926,0.019247765358932,63,0.0637951227085538,True,4
25,54a93652266a199a,"{'num_leaves': 9, 'max_depth': -1, 'min_child_samples': 4300, 'min_child_weight': 0.042918839801421534, 'min_split_gain': 0.0028861562379371266, 'reg_alpha': 0.05330916924298472, 'reg_lambda': 1.5622483802663296, 'subsample': 0.45100313109423895, 'colsample_bytree': 0.4146654421107811, 'learning_rate': 0.012133893564962308, 'max_bin': 63, 'path_smooth': 0.5145784362966738, 'extra_trees': True, 'feature_k': 14}",14,-1.897064564472158,1.9433680257235773,2.174885331980675,0.2315173062570976,0.2457242413304661,1.0,0.0104216897860186,0.0161800331644071,0.0088416911754248,3.8,2152,9,-1,4300,0.0429188398014215,0.0028861562379371,0.0533091692429847,1.5622483802663296,0.4510031310942389,0.4146654421107811,0.0121338935649623,63,0.5145784362966738,True,14
26,595e2f996d7aad84,"{'num_leaves': 4, 'max_depth': 5, 'min_child_samples': 3285, 'min_child_weight': 0.04162203791685285, 'min_split_gain': 0.00443748282163858, 'reg_alpha': 0.2664333983399551, 'reg_lambda': 2.895725429929246, 'subsample': 0.4814738339939873, 'colsample_bytree': 0.4040848113973083, 'learning_rate': 0.019507253999993656, 'max_bin': 63, 'path_smooth': 2.217736110456513, 'extra_trees': True, 'feature_k': 17}",17,-1.8378754071958363,1.938819604228022,2.4435405893889515,0.5047209851609293,0.2687532467326453,1.0,0.010084502395665,0.0162209988837758,0.0085009914719977,3.0,1408,4,5,3285,0.0416220379168528,0.0044374828216385,0.2664333983399551,2.895725429929246,0.4814738339939873,0.4040848113973083,0.0195072539999936,63,2.217736110456513,True,17
27,580a56c3a102a0fb,"{'num_leaves': 6, 'max_depth': 6, 'min_child_samples': 6145, 'min_child_weight': 0.003999121226700181, 'min_split_gain': 0.003715540989729578, 'reg_alpha': 0.021962260227844116, 'reg_lambda': 2.4428258634003948, 'subsample': 0.4682827296838671, 'colsample_bytree': 0.4990607377558706, 'learning_rate': 0.03377533523224935, 'max_bin': 127, 'path_smooth': 0.13224737150729907, 'extra_trees': True, 'feature_k': 5}",5,-1.9123135772389104,1.9123135772389104,1.7554911787910563,-0.1568223984478538,0.260741790407562,1.0,0.0111435867619935,0.016247227767938,0.0095488645307927,0.5,285,6,6,6145,0.0039991212267001,0.0037155409897295,0.0219622602278441,2.4428258634003948,0.4682827296838671,0.4990607377558706,0.0337753352322493,127,0.132247371507299,True,5
28,2745492a89f26fad,"{'num_leaves': 8, 'max_depth': 6, 'min_child_samples': 7127, 'min_child_weight': 0.0012506070764689203, 'min_split_gain': 0.005610538260615647, 'reg_alpha': 0.2856254885958136, 'reg_lambda': 4.262083498868647, 'subsample': 0.5483376912860694, 'colsample_bytree': 0.5764057201132049, 'learning_rate': 0.0364581624277482, 'max_bin': 127, 'path_smooth': 0.02065719874390989, 'extra_trees': True, 'feature_k': 4}",4,-1.9177934341114693,1.9177934341114693,1.7430291346203852,-0.174764299491084,0.2599834146454119,1.0,0.0110386345550817,0.0162986777127351,0.0094904957930953,1.0,842,8,6,7127,0.0012506070764689,0.0056105382606156,0.2856254885958136,4.262083498868647,0.5483376912860694,0.5764057201132049,0.0364581624277482,127,0.0206571987439098,True,4
29,6db766da875c1e08,"{'num_leaves': 10, 'max_depth': 6, 'min_child_samples': 2438, 'min_child_weight': 0.0009117649629619237, 'min_split_gain': 0.014202099585209868, 'reg_alpha': 0.22992342153362344, 'reg_lambda': 9.557199219775391, 'subsample': 0.5965553207016947, 'colsample_bytree': 0.627137003232291, 'learning_rate': 0.03322185669389951, 'max_bin': 127, 'path_smooth': 0.29245190323248815, 'extra_trees': True, 'feature_k': 4}",4,-1.7591256321416024,1.897557622247921,2.5897175727795134,0.6921599505315925,0.2914644529929491,1.0,0.0101598241738996,0.0162890442739733,0.0085522053243284,1.7,1026,10,6,2438,0.0009117649629619,0.0142020995852098,0.2299234215336234,9.557199219775391,0.5965553207016947,0.627137003232291,0.0332218566938995,127,0.2924519032324881,True,4
30,23e33d52301e917b,"{'num_leaves': 15, 'max_depth': 5, 'min_child_samples': 7370, 'min_child_weight': 0.002548267140838585, 'min_split_gain': 0.0013174881821745317, 'reg_alpha': 0.01024615233905253, 'reg_lambda': 1.156015445781719, 'subsample': 0.4823400477649491, 'colsample_bytree': 0.5418465327800727, 'learning_rate': 0.023036858002786254, 'max_bin': 127, 'path_smooth': 0.0055673383324241574, 'extra_trees': True, 'feature_k': 4}",4,-1.9283075425569776,1.9283075425569776,1.6502875248565148,-0.2780200177004628,0.251333684396092,1.0,0.0113310143712447,0.0163180004683045,0.0097517600806201,1.4,1268,15,5,7370,0.0025482671408385,0.0013174881821745,0.0102461523390525,1.156015445781719,0.4823400477649491,0.5418465327800727,0.0230368580027862,127,0.0055673383324241,True,4
31,f9ac23ad087b2891,"{'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 7490, 'min_child_weight': 0.02118442811401016, 'min_split_gain': 0.0007948036642363898, 'reg_alpha': 0.0014782171922320371, 'reg_lambda': 2.616263481468693, 'subsample': 0.45721664235538606, 'colsample_bytree': 0.5591761371544675, 'learning_rate': 0.02544468898064181, 'max_bin': 127, 'path_smooth': 0.0012512508356256967, 'extra_trees': True, 'feature_k': 4}",4,-1.9283348484368616,1.9283348484368616,1.6029536096933026,-0.325381238743559,0.2435584921196958,0.75,0.011486044249091,0.0163400850972539,0.0098949333605247,1.3,1320,32,5,7490,0.0211844281140101,0.0007948036642363,0.001478217192232,2.616263481468693,0.457216642355386,0.5591761371544675,0.0254446889806418,127,0.0012512508356256,True,4
32,3a52e846d7435ecb,"{'num_leaves': 31, 'max_depth': 5, 'min_child_samples': 7115, 'min_child_weight': 0.033942070108236085, 'min_split_gain': 0.0008326156528172752, 'reg_alpha': 0.0018066873685460283, 'reg_lambda': 4.581915360700078, 'subsample': 0.45743030278676633, 'colsample_bytree': 0.5390698379819764, 'learning_rate': 0.04308025496309032, 'max_bin': 127, 'path_smooth': 0.0022878371827364293, 'extra_trees': True, 'feature_k': 3}",3,-1.8858985667762185,1.8858985667762185,1.587370213851945,-0.2985283529242735,0.2456688290658942,1.0,0.0115297147761631,0.0164540332012891,0.0098859429341384,0.6,525,31,5,7115,0.033942070108236,0.0008326156528172,0.001806687368546,4.581915360700078,0.4574303027867663,0.5390698379819764,0.0430802549630903,127,0.0022878371827364,True,3
33,6ca717a392330de8,"{'num_leaves': 6, 'max_depth': 3, 'min_child_samples': 4668, 'min_child_weight': 0.008992289244009743, 'min_split_gain': 0.0, 'reg_alpha': 0.07938730492854916, 'reg_lambda': 1.4061216172853863, 'subsample': 0.5555302800239617, 'colsample_bytree': 0.4980671292553882, 'learning_rate': 0.03724362103888481, 'max_bin': 127, 'path_smooth': 0.049399282714793845, 'extra_trees': True, 'feature_k': 7}",7,-1.8741665671653305,1.893881405411622,1.992455596643081,0.098574191231459,0.2537353305515,0.8888888888888888,0.0105106544069606,0.0161699749230657,0.0089462978218509,0.8,396,6,3,4668,0.0089922892440097,0.0,0.0793873049285491,1.4061216172853863,0.5555302800239617,0.4980671292553882,0.0372436210388848,127,0.0493992827147938,True,7
34,247832a10225b0b1,"{'num_leaves': 12, 'max_depth': -1, 'min_child_samples': 3834, 'min_child_weight': 0.0008812276028100338, 'min_split_gain': 0.0010794968182735066, 'reg_alpha': 0.04000945651209619, 'reg_lambda': 2.3776412538118676, 'subsample': 0.45384298927784766, 'colsample_bytree': 0.6019579590082699, 'learning_rate': 0.02165118558412042, 'max_bin': 127, 'path_smooth': 0.0034355919486368635, 'extra_trees': False, 'feature_k': 8}",8,-1.8362949257014207,1.914865920705152,2.307720895723808,0.3928549750186552,0.2656591109264964,0.8888888888888888,0.0103749356342502,0.0162528790176165,0.0087631308925703,0.8,285,12,-1,3834,0.00088122760281,0.0010794968182735,0.0400094565120961,2.377641253811868,0.4538429892778476,0.6019579590082699,0.0216511855841204,127,0.0034355919486368,False,8
35,42558440d40a018f,"{'num_leaves': 22, 'max_depth': 8, 'min_child_samples': 7482, 'min_child_weight': 0.0004893143622720866, 'min_split_gain': 0.0010166650277970125, 'reg_alpha': 0.01319134713214109, 'reg_lambda': 1.3382057725115701, 'subsample': 0.5111530762987119, 'colsample_bytree': 0.5962864647318996, 'learning_rate': 0.022684310145906255, 'max_bin': 127, 'path_smooth': 0.01886561985722168, 'extra_trees': True, 'feature_k': 6}",6,-1.8901720981904369,1.8901720981904369,1.7213605284014355,-0.1688115697890011,0.2564091368516465,0.8,0.0112821487927424,0.0162942879771184,0.00968234060296,0.9,598,22,8,7482,0.000489314362272,0.001016665027797,0.013191347132141,1.33820577251157,0.5111530762987119,0.5962864647318996,0.0226843101459062,127,0.0188656198572216,True,6
36,e99be5a00fe84009,"{'num_leaves': 10, 'max_depth': -1, 'min_child_samples': 7891, 'min_child_weight': 0.0004142728761316197, 'min_split_gain': 0.008650864824250202, 'reg_alpha': 0.15013534300259126, 'reg_lambda': 24.910407461299773, 'subsample': 0.5328797059533851, 'colsample_bytree': 0.396367964569291, 'learning_rate': 0.036500262173108894, 'max_bin': 127, 'path_smooth': 0.010107408393649807, 'extra_trees': True, 'feature_k': 4}",4,-1.9212059600843008,1.9212059600843008,1.6717430477264046,-0.2494629123578959,0.2538156582442411,1.0,0.0113140385875306,0.0163357997545741,0.0097370094661219,0.8,617,10,-1,7891,0.0004142728761316,0.0086508648242502,0.1501353430025912,24.910407461299773,0.5328797059533851,0.396367964569291,0.0365002621731088,127,0.0101074083936498,True,4
37,131f1acace51160a,"{'num_leaves': 5, 'max_depth': 5, 'min_child_samples': 6759, 'min_child_weight': 0.00014779688958388185, 'min_split_gain': 0.01899527885378733, 'reg_alpha': 0.7253975007864131, 'reg_lambda': 34.141173486244156, 'subsample': 0.4781654711511608, 'colsample_bytree': 0.5076994319603354, 'learning_rate': 0.02853209778383345, 'max_bin': 127, 'path_smooth': 0.049946436116825414, 'extra_trees': False, 'feature_k': 4}",4,-1.905245847868188,1.905245847868188,1.7123226143309105,-0.1929232335372774,0.2580018017050167,1.0,0.01099429382492,0.0162657175633262,0.0094257293465513,1.3,758,5,5,6759,0.0001477968895838,0.0189952788537873,0.7253975007864131,34.14117348624416,0.4781654711511608,0.5076994319603354,0.0285320977838334,127,0.0499464361168254,False,4
38,14023d0a84cdda3d,"{'num_leaves': 21, 'max_depth': -1, 'min_child_samples': 5168, 'min_child_weight': 0.00020528460154403016, 'min_split_gain': 0.010065326847406093, 'reg_alpha': 0.03995738955689163, 'reg_lambda': 58.394656557746195, 'subsample': 0.5627958292287227, 'colsample_bytree': 0.3576982395029563, 'learning_rate': 0.04917205615781744, 'max_bin': 127, 'path_smooth': 0.08186044048184987, 'extra_trees': True, 'feature_k': 8}",8,-1.9046537797420977,1.9268913247494883,2.038079049786442,0.1111877250369535,0.2577650404401457,0.8888888888888888,0.0107439362583406,0.0162164497892831,0.0091149325223136,0.5,131,21,-1,5168,0.000205284601544,0.010065326847406,0.0399573895568916,58.3946565577462,0.5627958292287227,0.3576982395029563,0.0491720561578174,127,0.0818604404818498,True,8
39,cafcf5addd2dc907,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 5604, 'min_child_weight': 0.000870386925867296, 'min_split_gain': 0.0006573393882391476, 'reg_alpha': 1.0330250284076052, 'reg_lambda': 7.519622103788374, 'subsample': 0.5721825467374093, 'colsample_bytree': 0.48520334956241395, 'learning_rate': 0.026786576237552408, 'max_bin': 127, 'path_smooth': 0.001449086925997005, 'extra_trees': True, 'feature_k': 9}",9,-1.8920927932910216,1.913647069751445,2.0214184520535605,0.1077713823021155,0.249547308351467,0.7777777777777778,0.0107282405620696,0.0161120521840796,0.0091352121065993,0.6,293,8,3,5604,0.0008703869258672,0.0006573393882391,1.0330250284076052,7.519622103788374,0.5721825467374093,0.4852033495624139,0.0267865762375524,127,0.001449086925997,True,9
