id,run_id,bar_open_time,pred_long,pred_short,state_before,decision,reason,processed_at
403,run_20260609_104127_9fdc40,2026-06-09 10:42:00,0.00812599255243479,0.017817750102225145,FLAT,HOLD,below_threshold long=0.008 short=0.018,2026-06-09 10:42:13
404,run_20260609_104127_9fdc40,2026-06-09 10:43:00,0.007750893164129444,0.018819103052926042,FLAT,HOLD,below_threshold long=0.008 short=0.019,2026-06-09 10:43:10
405,run_20260609_104127_9fdc40,2026-06-09 10:44:00,0.00812848163112477,0.01635072239626903,FLAT,HOLD,below_threshold long=0.008 short=0.016,2026-06-09 10:44:10
406,run_20260609_104127_9fdc40,2026-06-09 10:45:00,0.0070307998330262035,0.01888432468635738,FLAT,HOLD,below_threshold long=0.007 short=0.019,2026-06-09 10:45:09
408,run_20260609_104127_9fdc40,2026-06-09 10:46:00,0.007354962369527244,0.019544782544715315,FLAT,HOLD,below_threshold long=0.007 short=0.020,2026-06-09 10:46:09
410,run_20260609_104127_9fdc40,2026-06-09 10:47:00,0.007009156704769352,0.01483638124627093,FLAT,HOLD,below_threshold long=0.007 short=0.015,2026-06-09 10:47:12
411,run_20260609_104127_9fdc40,2026-06-09 10:48:00,0.009885375467007101,0.023345476688938355,FLAT,HOLD,below_threshold long=0.010 short=0.023,2026-06-09 10:48:10
412,run_20260609_104127_9fdc40,2026-06-09 10:49:00,0.009935650789758726,0.022227672875860797,FLAT,HOLD,below_threshold long=0.010 short=0.022,2026-06-09 10:49:10
