open_time,equity
2024-01-01 00:00:00,10000.0
2024-01-03 12:02:00,10137.672359640359
2024-01-05 02:50:00,10134.407244798485
2024-01-09 12:57:00,10273.930020693264
2024-01-09 21:14:00,10415.373639566145
2024-01-10 12:58:00,10558.764546115655
2024-01-10 21:48:00,10704.129549110728
2024-01-11 16:43:00,10532.364057113165
2024-01-12 17:54:00,10617.43639593483
2024-01-12 22:32:00,10763.60914813081
2024-01-19 17:15:00,10911.794295097785
2024-01-22 20:18:00,11002.17209914849
2024-01-23 09:37:00,11153.641598554403
2024-02-28 17:59:00,11307.196414299991
2024-02-29 02:00:00,11397.535283440206
2024-03-01 02:50:00,11101.430294118674
2024-03-03 07:53:00,11254.266304516106
2024-03-05 15:08:00,11409.206444332482
2024-03-07 12:30:00,11240.91028485127
2024-03-07 16:01:00,11219.317168226531
2024-03-08 16:32:00,10950.241230877004
2024-03-12 17:33:00,11100.995785765605
2024-03-14 16:35:00,11253.825814184009
2024-03-14 20:06:00,11408.759889666042
2024-03-15 03:02:00,11565.826979124105
2024-03-15 09:26:00,11725.056448264922
2024-03-15 14:43:00,11602.329109664644
2024-03-16 18:15:00,11762.061112249803
2024-03-17 08:03:00,11923.99218300556
2024-03-19 01:40:00,12088.15259702232
2024-03-19 09:17:00,12254.573046194802
2024-03-20 16:47:00,12423.284644960284
2024-04-10 12:48:00,12594.318936115837
2024-04-12 18:33:00,12767.707896715676
2024-04-13 18:30:00,12667.396596754632
2024-04-14 17:37:00,12841.791634752179
2024-04-15 15:17:00,13018.587610388799
2024-04-16 10:43:00,13197.817577939499
2024-04-17 16:11:00,13379.515046745293
2024-04-19 02:59:00,13563.713987478204
2024-05-23 20:06:00,13750.448838492515
2024-06-07 18:07:00,13939.75451226345
2024-06-18 02:43:00,13951.960957534211
2024-06-27 13:07:00,14144.040896197605
2024-07-04 02:01:00,14338.765244700535
2024-07-05 00:50:00,14536.170409257247
2024-07-05 04:00:00,14585.100368740428
2024-07-08 14:41:00,14785.896887076029
2024-08-02 15:25:00,14989.457818460309
2024-08-05 01:39:00,14614.177458735456
2024-08-06 00:29:00,14815.374288230165
2024-08-27 23:00:00,14996.463164233319
2024-09-04 01:06:00,15202.923011241295
2024-11-12 11:24:00,15412.225239680129
2024-11-21 15:58:00,15283.884854079713
2024-12-03 14:02:00,15494.301703312987
2024-12-09 21:10:00,15707.615410960461
2024-12-18 20:28:00,15923.865858755482
2024-12-19 18:55:00,15625.551303261173
2024-12-20 09:17:00,15840.671955121323
2025-01-13 14:43:00,16058.754223756365
2025-01-18 16:04:00,16279.838882443277
2025-01-19 04:23:00,16503.967265794363
2025-01-19 09:22:00,16731.181277485284
2025-01-19 22:27:00,16106.022757785546
2025-01-20 13:19:00,16106.683787101754
2025-01-20 16:43:00,16328.4283033969
2025-01-21 01:26:00,15992.124550471572
2025-01-23 15:39:00,16212.29190272417
2025-01-23 21:28:00,15481.339805871496
2025-01-27 07:36:00,15694.475064018354
2025-01-29 20:26:00,15910.544605556377
2025-02-02 19:31:00,16129.588827457395
2025-02-02 22:44:00,16351.64868284788
2025-02-03 15:18:00,16576.765688665666
2025-02-04 21:00:00,16309.167634149979
2025-02-18 07:20:00,16533.69979334634
2025-02-24 22:35:00,16761.323139759872
2025-02-25 04:16:00,16992.080230494405
2025-02-25 17:41:00,16982.110674432523
2025-02-26 19:11:00,17215.90739925481
2025-02-28 02:35:00,16910.918172357782
2025-02-28 14:06:00,17143.734773205142
2025-03-02 15:28:00,17379.75661513271
2025-03-03 15:51:00,17235.150261027662
2025-03-03 19:29:00,16575.923165913362
2025-03-04 02:37:00,16272.389137105733
2025-03-04 14:36:00,16496.414958054884
2025-03-07 01:21:00,16343.910947126176
2025-03-07 17:11:00,16110.42571314305
2025-03-07 22:07:00,16026.737476105283
2025-03-11 00:55:00,16247.381352672483
2025-04-02 21:16:00,15130.848623484319
2025-04-06 19:30:00,15093.17826905882
2025-04-07 06:48:00,15300.969615736216
2025-04-07 14:13:00,15511.6216749146
2025-04-09 17:23:00,15725.173830698008
2025-06-13 00:42:00,15941.666009400715
2025-06-21 22:08:00,15983.422700834039
2025-08-14 12:38:00,16203.470252669353
2025-08-22 15:17:00,16252.611850001895
2025-09-22 06:03:00,16476.365392372758
2025-10-10 16:25:00,16558.734051664862
2025-10-10 21:59:00,16033.259735852478
2025-10-12 15:05:00,16253.993405908639
2025-10-29 18:50:00,16477.76596848567
2025-11-03 16:30:00,16497.01679695699
2025-11-04 20:25:00,16724.13511990336
2025-11-21 07:39:00,16954.380234393495
2025-12-18 20:20:00,16985.669003145227
