entry_time,entry_signal_time,exit_time,exit_reason,hold_minutes,entry_price,exit_price,entry_prediction,entry_target,gross_return,net_return,equity_after
2024-01-03 12:02:00,2024-01-03 12:01:00,2024-01-03 12:02:00,take_profit,0,98.0196,99.56799601728,0.5850217053133606,1.0,0.016203199999999862,0.013767235964035951,10137.672359640359
2024-01-05 01:49:00,2024-01-05 01:48:00,2024-01-05 01:49:00,take_profit,0,99.46989,101.041195958352,0.47978865083522004,1.0,0.016203200000000084,0.013767235964036173,10277.240087141616
2024-01-07 22:36:00,2024-01-07 22:35:00,2024-01-07 22:42:00,take_profit,6,88.607718,90.00743639970241,0.456221726111055,1.0,0.016203200000000084,0.013767235964036173,10418.729276480346
2024-01-08 03:17:00,2024-01-08 03:16:00,2024-01-08 03:47:00,max_hold,30,86.157228,87.32253200000001,0.45977404962773644,1.0,0.013930810308799613,0.011500293470368073,10538.547720748185
2024-01-09 12:57:00,2024-01-09 12:56:00,2024-01-09 12:57:00,take_profit,0,96.92938199999999,98.46055606157759,0.5426589102170587,1.0,0.016203199999999862,0.013767235964036173,10683.63439393798
2024-01-09 21:13:00,2024-01-09 21:12:00,2024-01-09 21:14:00,take_profit,1,101.200236,102.79887588804482,0.5071808542422065,1.0,0.016203200000000084,0.013767235964036395,10830.71850959282
2024-01-10 12:56:00,2024-01-10 12:55:00,2024-01-10 12:58:00,take_profit,2,92.0184,93.47199626112,0.5572054119225641,1.0,0.016203199999999862,0.013767235964036173,10979.827566974438
2024-01-10 20:13:00,2024-01-10 20:12:00,2024-01-10 20:43:00,max_hold,30,94.278852,94.990998,0.4996639280628067,1.0,0.007956715467854814,0.005540519269409572,11040.661513184054
2024-01-11 15:18:00,2024-01-11 15:17:00,2024-01-11 15:48:00,max_hold,30,102.810558,100.949806,0.4807295504373203,0.0,-0.017706002529429,-0.020060682037013278,10819.178313089778
2024-01-12 16:54:00,2024-01-12 16:53:00,2024-01-12 17:24:00,max_hold,30,94.308858,93.671262,0.513928979233769,0.0,-0.006363347120585505,-0.008745216368025166,10724.562257817563
2024-01-12 22:22:00,2024-01-12 22:21:00,2024-01-12 22:32:00,take_profit,10,87.927582,89.3165564273376,0.5376387881827879,1.0,0.016203200000000084,0.013767235964036173,10872.209837031933
2024-01-19 16:40:00,2024-01-19 16:39:00,2024-01-19 17:10:00,max_hold,30,88.28765399999999,88.27234200000001,0.47384174136226254,1.0,0.00022657754616539627,-0.0021710885610832786,10848.605306621055
2024-01-22 19:18:00,2024-01-22 19:17:00,2024-01-22 19:48:00,max_hold,30,84.08681399999999,83.393318,0.5364087190699658,0.0,-0.007850600689901288,-0.010228904807643269,10737.635955643935
