open_time,equity
2024-01-01 00:00:00,10000.0
2024-01-03 12:02:00,10137.672359640359
2024-01-05 01:49:00,10277.240087141616
2024-01-07 22:42:00,10418.729276480346
2024-01-08 03:47:00,10538.547720748185
2024-01-09 12:57:00,10683.63439393798
2024-01-09 21:14:00,10830.71850959282
2024-01-10 12:58:00,10979.827566974438
2024-01-10 20:43:00,11040.661513184054
2024-01-11 15:48:00,10819.178313089778
2024-01-12 17:24:00,10724.562257817563
2024-01-12 22:32:00,10872.209837031933
2024-01-19 17:10:00,10848.605306621055
2024-01-22 19:48:00,10737.635955643935
2024-01-23 09:57:00,10741.262468669962
2024-01-23 15:35:00,10654.36461191707
2024-01-31 21:45:00,10770.631082539281
2024-02-20 16:01:00,10912.492568571466
2024-02-28 17:56:00,10979.882386996469
2024-02-29 01:30:00,10879.611903433448
2024-02-29 08:52:00,11029.394087705154
2024-02-29 22:53:00,11181.238358650933
2024-03-01 02:19:00,10917.45728444349
2024-03-03 07:31:00,11067.760495005708
2024-03-05 15:34:00,10948.412936929639
2024-03-07 11:53:00,10762.055095910513
2024-03-07 15:31:00,10754.559644518578
2024-03-08 16:02:00,10409.845242640953
2024-03-12 17:37:00,10477.37696295949
2024-03-14 15:49:00,10621.62148389271
2024-03-14 19:59:00,10611.840743181458
2024-03-15 03:04:00,10757.936458705608
2024-03-15 09:19:00,10620.999832495743
2024-03-15 11:34:00,10767.221643363699
2024-03-15 20:34:00,10619.140706836653
2024-03-16 13:02:00,10765.336922682973
2024-03-16 18:39:00,10598.419315364245
2024-03-17 07:40:00,10463.77256313285
2024-03-17 23:15:00,10314.066839014336
2024-03-18 17:55:00,10379.320227329734
2024-03-19 02:01:00,10426.736469295596
2024-03-19 09:24:00,10494.194379768389
2024-03-20 05:34:00,10638.670430047121
2024-03-20 16:58:00,10602.412066846371
2024-04-02 02:57:00,10748.377975558587
2024-04-10 12:48:00,10896.35343137875
2024-04-12 18:58:00,10344.97970588877
2024-04-13 17:59:00,10248.110129316401
2024-04-14 03:35:00,10389.19827965213
2024-04-14 17:37:00,10532.228823845257
2024-04-14 22:28:00,10677.228503290355
2024-04-15 15:17:00,10824.224427537085
2024-04-16 04:49:00,10973.244079358672
